来了来了！
挑八个扁担的安心感吗
哈哈哈想起我留学的朋友！现在也是这样了……泪目
南俊整体身材确实好特别是18-19年的时候
我一女生肩宽51
哈哈哈哈哈是挂个绳子可以荡秋千的程度了
硕珍!!!!!!!!!!!!!!!!!!!
阿珍！真的集齐了这三样！
同款粉饼!
霸王龙
郑在玹！
能卷
哈哈哈哈哈哈哈哈哈哈
救命真的这比喻哈哈哈哈哈哈哈哈哈哈
求求内娱男艺人也内卷起来吧
此处点名李东海
这几个例子有点东西哈哈哈哈
笑不活了啊哈哈哈哈哈哈哈
viper3肩是真的宽
1111111
我喜欢天生比例好的
姜太显！！！
崔犯规！
哈哈哈哈哈
111111
韩知城hottttt
11111
我女生 健身也喜欢宽肩
韩漫哈哈哈哈离谱那群男人真的蚂蚁从左肩爬到右肩就累死了
哈哈哈哈哈哈哈
同意！
要结婚的男人
朴叙俊！！！！！！
哈哈哈哈哈哈崔杋圭你怎么在这里
郑在玹
笑死了
哈哈哈哈哈哈，比克笑死了
想起新西游记的比克
wudajing182
吴世勋吴世勋吴世勋！！！
韩国人画的漫画一眼就能看出来是韩国人画的（）
求下睫毛
可是 孔刘不仅肩宽 头也小
韩漫里也是一个比一个宽的离谱
卷王之
韩 知 城 HAN
犯規小熊 猜到你了
11111
beomgyu！！！！！！！！！！
11111111
直播將鍵盤放上肩膊的崔秀彬
但是clamp虽然比例夸张一点，但是韩漫这样已经是离谱的地步
阿加西！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我同意
我同意
哈哈哈哈哈哈哈哈哈哈哈哈
哎哟好妙
想着金硕珍点进来哒 果然有
挺好的 给我卷
倒三角进化为钝角三角形
吴世勋天生丽质
1111111
救命，笑死我了
一把子严谨住了
sehun！
哈哈哈哈哈哈哈哈
吴世勋
金珉奎！！！
哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈
知道哈哈
光夜画风，哈
我就知道会有锁金
啊啊啊啊看了好多这个大大的作品
哈哈哈哈哈哈哈
赞同
冲这句话狠狠赞了
突然想到了金道英
Up 主怎么练的的嘴皮子这么利索的
再来一期！！！！
全看过
我去看了物种起源，真的好宽哈哈哈哈
方灿！
點名金路雲！
clamp早期画人真的很长一条哈哈哈哈哈哈
这个漫画我看过啊哈哈哈哈好多漫画画风都是这样
luca
1111111
希望国内男人也可以这样卷起来
比较容易出柜啦（bushi
来一期，尤其是把脸和脖子给我练粗的
韩漫攻像双开门冰箱
哈哈哈哈
好蒜的辣评
男的卷起来
哈哈哈哈哈哈一米八这个太真实了
哦，这是可以放的吗
好直观
食死徒....笑死我了....
11111
迟早纳入医保
饼子哥
吴世勋！！
但是李钟硕真的好帅啊啊啊啊啊啊啊
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了 食死徒
有些爱豆练的真的太过了，脖子变粗，脸发面
比较容易放泡菜
我笑死哈哈哈哈哈哈哈哈
我也觉得瞎了，又帅身材又好，腿长肩宽
但是头肩比真的很重要呀...
婚男！李检察官！！
狠狠点了！
个子矮肩很宽的话，比例会不会
但是这个肩宽也太离谱了，作者咋画出来的啊哈哈哈哈哈
季季红 怎么见到你了
洙赫真的超好看
拉蒙！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
确实
健身不贵吗？办一张卡也挺贵的
吴世勋
哈哈哈哈哈哈
这哥真的好帅，不知道为啥韩国人唯爱淡颜
好家伙，还真是有
哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
来嘛来一期！把我家那几位也带上
哈哈哈哈哈哈哈哈哈
知道！
11111111
是的！！！！人物感觉很“标准”，没个性
这个弟弟确实宽肩比溜肩好看啊
哈哈哈哈哈哈哈
那不然先去找新西游记节目组合作一个好啦
腐漫的1最重要的不是要那啥过18吗？
要结婚的男人
韩国健身房不太贵吧，bb之前不是做过视频吗
前面luca的哈哈哈哈哈哈露宝应该没这么壮
哈哈哈哈哈伏地魔风评被害
我说朴栖含你能不能停一停
李虎你听见了吗练一身肌肉练个拉门都推不开有什么用！
哈哈哈哈哈哈哈哈哈哈
60？？？说出数据真的震惊了，比我的肩宽一半（我是女生）
骂归骂，但是喜欢还是很喜欢的
东海是因为身体不好才去健身的。。
哈哈哈哈哈哈哈你太懂了
想起寿根了哈哈哈哈哈哈
11111111
我觉得yg可以适当捧一捧苏荷了把眼界打开好吗！
草啊哈哈哈哈哈哈哈哈哈哈
诶？雄竟，男的也开始卷起来，还挺不错
哈哈哈哈哈哈
此处点名朴灿烈李东海
阿珍自小就肩宽哈哈哈哈哈哈哈哈哈
1111111
不要吃蛋白粉啊爱豆们靠
我同意！
点赞了
可是viper和scout肩确实宽
看到了黄金宫！！！！
物种起源哈哈哈哈哈哈
惊现我勋
四月一日灵异事件簿
viper哈哈哈哈哈哈
韩国健身还真不贵
同！！！意！！
四一！
四一！
但是真的好帅
肩宽确实好看啊
内娱男明星也练练吧
我豆小窄肩大王，一点也不影响他的业务能力
金硕珍
但是宽肩帅哥真的在人群里很突出 艾特姜义建 艾特viper3
wuli灿勋还是很可以的了！！！！！！！！！！
孔刘！！！！！！！
阿加西是头小肩宽比例好
孔刘真的很帅！！！
中国男的也卷一下吧
payback！！！
挺好的，支持男人卷起来
附议！！！！！！！！！
所以本浓颜狗好多年都不看韩剧..........
哈哈哈哈哈哈
惊现老公
这个对比好明显
救命我也不想秒懂的
同意
笑吐了
这里也能看见 viper 3?
前面肩宽39是男生吗？我是女的肩宽39
全圆佑
姜丹尼尔！！！！！
金硕珍肩膀天生宽哈哈
再来一期
哈哈哈哈哈哈那姜丹正好卡到这个标准
我也喜欢，宽肩谁不爱呢
11111
这我就不同意了，很多宽肩搭配胸腹肌很好看的，这个部分还是得承认hgr的审美
这脖子比脸还宽了啊喂
奶成功了，苏荷已经拍完男主电影了！
好看啊
其实言情这种宽肩很少，耽美是真的很多
四月一日！！！！！！！！！！！！！！！！！！！（超大声）
我狠狠的同意了
钟硕好帅
对！真的！
11111111
李在允
我们33～～～
肩宽显头小？
哈哈哈哈哈哈哈嗝
同意！
肩宽60也太恐怖了吧
我哭了
三辣酱和一粒糯！！！！！！！
宽肩0和比他肩还要宽的1
车银优！
viper的那个你别跑！
李洙赫真的好帅啊
三辣酱和一粒糯 帕苏！！！！！
就是！
勋勋的肩宽真的看起来很帅很舒服的宽
火柴人吗哈哈哈哈
11111
方灿别练了，睡会觉吧（
金珉奎！！！
188
老公！！！！！！！！！！！！！！！！！！！！！！！
朴灿烈金俊勉你俩不要再去举铁了额啊啊啊
孔刘身材真的好好呜呜呜
徐明浩。
啊啊啊杋圭！！！
肩宽真的好帅！！！
不得不提吴世勋
啊啊啊啊CLAMP  YYDS
哈哈哈哈哈哈哈
太同意了，李洙赫这种神颜身材和人品一样优越的男士竟然拿不到一番男主，简直不可思议
哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
李洙赫真的帅炸了
孔刘！啊啊啊阿加西！
我靠哈哈哈哈哈哈哈
金珉奎
但是吴世勋是真的肩宽啊
主要是孔叔本来就是肩宽然后头小显得肩更宽了……
吴世勋的肩是真的宽但大都是天然因素
我真的恨，他们是瞎了眼吗
哈哈哈 李洙赫长在中国人的审美点上
满分理解
来来来！！！！
天呐还有熊妮！！！
素材过新
哈哈哈哈哈哈哈哈哈哈
吃瓜吃到自己家
33！！！！
111111
我的蹦Q啊
哈哈哈哈哈哈哈
完全赞同好吗！！！
前面的办一辈子卡也总比买套房便宜
中国对身高真的卷生卷死
种草了假发
吴世勋啊啊啊啊！名肩
李东海！！！海海！
李洙赫!
李东海！！
李洙赫的吸血鬼真踏马的绝！
同意!!!
健康也挺好
姜丹尼尔
我的南硕！
我的xxxHolic，我的百目鬼和四月一日
哈哈哈哈哈哈胡
你说的好像国内很多帅哥似的
哈哈哈哈隐藏恋爱真实了，我就不信他们不会谈
阿加西！！！
我喜欢炫耀我有多摆烂
我野生肩宽34我的两倍了
对对对
我也喜欢宽肩，宽肩窄腰最爱了
我等你每个新一期都很久了！！！
啥玩意儿  180的1
国人深爱浅色发
女性凝视搞起来
我居然关注点是同款同色的手机哈哈哈哈哈哈
可是孔刘的宽肩是让他更有魅力了而不是看起来奇怪了哈哈哈
拜托！！！他超帅！！！！
但是头肩比合理才会帅啊……
可他是孔刘啊啊啊啊啊
申揆彬
阿加西啊啊啊
哈哈哈啊哈哈哈哈哈哈哈
真的好看，麻烦国内卷一下
二硕！UP主你币有了！
那个头肩比真的是正常人可以拥有的吗 ？
一直不觉得李钟硕帅
可是他是真的好看啊！
方灿徐彰彬韩知城
哈哈哈哈bts
蹦Q宝贝
哈哈哈哈哈档
jyp
啊，无线电风暴
哈哈哈哈哈哈哈
Bb好美
笑死我了
rain
j y p
嘎嘎
王嘉尔
问题是韩国男性do起来时长是亚洲倒数。
我想到了got7笔哥哈哈哈哈
来！
中国卷身高，韩国卷肩宽，日本emmm很真实
1111111
看过
卧槽我都有看全都很慌
“马达马达内”
池昌旭
正确的
李旻浩！难得的举铁不发腮！！
哈哈哈哈哈哈哈哈哈哈哈哈
李东海！巨人的身材，童颜的脸
哈哈哈哈哈哈哈哈哈哈哈哈哈潮
韩漫男主的肩上能放下全漫画的角色
喜欢，因为我的肩膀也很宽，很羡慕其他女生的小肩膀
吴世勋
正在喝水笑呛到了hhhhhhh
王嘉尔
我的33呐
四月一日！！？
这个将军的是什么漫
完全同意
被打的时候更惨吧
事例漫画图里有三个我看过的，都还好。能接受可能是因为整体还好
哈哈哈哈哈哈好好笑
车银优！
不过偿还里的攻真的很帅
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈绝了
啊啊啊啊金钟仁吴世勋！
妈呀s级
好可爱的造型
瞎了！！！
咱们硕珍天生肩就宽
哥哈哈哈哈哈哈哈哈
膀壮蜂腰=耽*漫
我以为我开了倍速，点回来看看，并没有
我同意!!!!
我小时候我家长就会说我和我哥肩膀窄，还要我哥去练肩膀来着……
世勋！！！
世勋！！！
淦他媽李株赫帥爆！！！！
圆佑真的可以的
对嘛！
田柾国
田柾国
问题是   中国男孩子很自信  “我管她喜欢什么”
人家确实平均身高比咱们高啊，比例也好
难道说世界的尽头会是神偷奶爸里的格鲁？！
所以朴稀罕你健身是因为这个原因嘛
是的！！！！
杋奎！
我就知道有我老公
哈哈哈哈哈哈哈哈
攻的气质哈哈
哈哈
jyp呜呜呜呜呜
李东海
1111111
李东海可以练，可以！！！
无线电风暴真的好看哎
金！珉！奎！！！！！！！！
点名蓝人的哈哈哈哈哈哈哈给你点赞
张彬
11111
国女厌男厌的好好的怎么开始出现背叛组织的发言了，怪哦
rain！！！！！！！！！！！
jyp
小葵！！！！
这个妆容好好看。。
这什么图啊哈哈哈
jyp
jyp
方灿呐！！！！！！！
方灿
但孔刘的身材比例是真的好啊
哈哈哈哈哈哈哈哈
我也喜欢宽肩
方灿
南俊！硕珍！你币有了！
张斌
这个男的哈哈哈哈哈，这个作者的漫画我都看过！
哈哈哈哈哈哈竟然有崔帆圭
jypjypjypjypjyp
我全部看过哈哈哈哈哈！
前面说张兵哥的哈哈哈哈哈哈
艾特方灿
60的肩宽？？？我才33？？两个我？？
韩国男模好多只练上半身，腿上基本没啥肌肉，很怪
宋江！
女性代表这个是百合漫哈哈哈哈哈哈
韩知城！阔卡！！
草真的 非常形象 前两天刚逛了bomtoon
哈哈哈哈笑死了
这不是肩不肩宽，主要还是看颜（来自颜狗的bb）
越来越宽哈哈哈哈笑死了
笑死了
这个手臂。。哈哈哈哈，萎缩了吗
哈哈哈哈
我一女生肩宽45，我都哭了
wuli世勋真的！！！！
我40cm宽肩……女生
哈哈哈哈哈哈
草！！bomtoon!！
懂的都懂
方灿！
冲这句，三连了
11111
吴世勋
现在小孩不管男女都越来越高了
哈哈哈哈哈哈哈
来来来
啊啊啊啊啊点错了不喜欢-1  本人不要太喜欢宽肩
兔比二哥！！
bb，放慢点。
11111
前面的，韩国健身房好像普遍都比较便宜
求一双没看过拉二胡攻的眼睛
居然在这里看到xxxholic
astro文彬！彬尼彬尼彬尼！
我感觉这些韩漫我都知道
哈哈哈哈哈哈哈哈哈哈哈哈
霓虹的真的香
哈哈哈哈开开和世勋
崔然竣崔然竣
吴世勋！！！！
都是超级大长腿
精辟比喻，我笑死
viper
提名李帝努!!!宽肩窄腰大长腿
哈哈哈哈哈经济学人上都有了啊
但是孔刘的宽的很好看啊，现在就
芒叉客串出镜哈哈哈哈哈
罗渽民停一下吧
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
再来一期！
矮攻也香！
他们爱好健身的 尤其爱把脖子和脸练到一样粗
啊啊啊啊啊啊，我看过
李达渊！！你就听到了吗 砸了
来一期
啊我也是40
111111
WC哈哈哈哈哈哈哈
是我老公诶
66666666
111111
完全双手双脚同意
贡，贡丸？是你吗？
吴世勋！
我女生也40cm肩宽，真的很显壮
但他上半身肌肉量算亚洲明星里很大了 胸肌背肌很明显
联想起 某国
hhh看见理事了
对头!
姜丹尼尔
@李东海
说实话，我想要这些漫画的名字
不是要肩宽，而是正常比例的肩宽，不是失衡的头肩比
演技不行
不应该是外置骨骼吗
车银优！！！！小头宽肩
鞠姐哈哈哈哈哈哈
赞成
哈哈哈哈哈哈哈哈
这个心幻视成了我爱中国
为什么国南不卷，天天骂韩南这个时候倒是闭嘴了
我也喜欢宽肩 但是得是好看的宽肩
朴栖含！！
金珉奎
有一个耽我居然看过，左下角那个
哈哈哈哈哈哈哈哈哈哈
没办法 我本人就是宽肩小头 男朋友要是头肩比还不如我。。。。很难接受
李东海
世勋真的是天生宽肩体态也好
前三我弹占了俩！！第一是RM!!! 
焯 刚刚那几张四张都看过（记得最后一张的那个漫画我特别喜欢 （bl的 习惯
啊啊啊啊啊啊李洙赫帅得惨绝人寰韩国人不配啊啊啊啊
可是孔刘的肩宽完全正常啊
我也挺喜欢的，别的都还好，宽肩真的好看。我自己也练
车银优
全圆佑全圆佑全圆佑全圆佑全圆佑全圆佑
挺帅的呀
11111
竟然看到我的爱
咋舌
zici一些雄竞
四月一日我的青春！
哈哈哈哈哈哈
红毛
女生才40左右
方灿别练了，睡会觉8，都能看到发缝了
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈好会形容
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈大爆笑!!!!!!!
我是女生 我喜欢宽肩！真的更有魅力
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈上面这个
哈哈哈哈哈哈哈哈哈哈哈哈
草哈哈哈哈哈哈哈哈哈哈哈哈哈
这几个韩耽都还挺好看的哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
pay back真的太好看了！！
哈哈哈哈哈哈哈哈哈
我想看这期
眼妆好美！
韩国人瞎了!
曹承衍！
郑容和
利特！
超爱clamp
笑得停不下来
同意！！！！！
宽肩是真帅
