热乎
哥你都抢不过啊多吃点
打卡结束lyh
这是小朋友墨镜里倒映出来的的影像吧
看不懂
好好哭
热知识： 为拍摄专辑平面相片及音乐录影带，许嵩与二十余人拍摄团队进驻高原上人迹罕至的原始森林。
嵩哥表情管理好nice
头一次这么热乎
色彩太棒了
他们。是不是把乌鸦拿去钓鱼了
明明看不懂，但是看这里好难受
长大了！
大片既视感
专心看呢
这个发型看起来好单纯的样子，满怀期冀和希望的温柔
看哭了T﹏T
感觉像是讲培养孩子
咋有点没看懂
音乐纯粹 爱v绝对！
日常看不懂哈哈哈
哇哇哇，这MV绝了呀
都在认真看MV
乌鸦被小孩子杀了 在钓鱼
帅嵩嵩
是一个不合群的小乌鸦的故事哇
嵩哥就是那只乌鸦呀
嵩＝乌鸦
难道说受伤小孩其实就是乌鸦，折断了翅膀
第一遍是致郁
乌鸦的影子诶
刘海挡路了，哥
谢谢嵩哥呜呜呜呜呜
很美
许嵩很少出镜在这mv
好漂亮
就当作是我不吉利
我嵩我嵩我嵩我嵩
MV深化升华了主旨，看不懂了哈哈哈哈。
爷青回
啊啊啊啊啊黑发yyds
四川人民发来贺电
md这也太帅了
泪目
第一第一啦啦啦
许老师
画面好美
原来乌鸦是你呀
MV质感真好，歌也超好听
爱你啊嵩嵩！
呜呜呜呜妈耶已经开始哭了
这是传承啊，父亲是怎么采药，小小嵩也是这么采药
不只你以为
这里嵩哥就是那个“折翅乌鸦”长大后的
泪目
嵩哥发型很好看 这很许嵩
来了来了
是不是罗平导演拍摄的
我大嵩呢
这里是感应到那个人摔下去了吗？
从结尾回来的+1哈哈哈哈
一切都会好起来的
西南大学打卡
终于等到了！！！！
只愿你
画面质量好好啊
所以许嵩演了个不吉利的乌鸦
看不懂了……
要发刀了
好听
远方能感应
520
嵩哥yyds
争议终将过去，只有感动能，落地生根
快把框还给他！！
这个镜头超绝！！！
嘤嘤嘤，果然是父母与子女
只愿你远方能感应
这段等一个有心人的解析
音乐纯粹，爱V绝对
鸡皮疙瘩起来了
太美了
这应该讲了嵩哥的三种形态吧，三个视角的故事？
胖了
 好有诗意。景美！
感觉好有深意啊
小男孩就是乌鸦，也是嵩哥？
第一条弹幕，也是嵩的了。
每一幕都是他在用心
看的太认真，不想暂停评论
证明我来过
666666
造物的安排神秘无形
iPad手机一起来
哭了 他好伤心
天啊
永远都是
加油
消解了莫须有的光环和罪名
一念善恶，报复和原谅都不需要理由
看他们吃东西，我饿了
这画面也太美了
嵩哥!
一身鸡皮疙瘩
这里好好看
每次听都有新的感悟，无数遍的循环播放，有机会一定要带上老婆大人，去演唱会。
许多事情没有道理
等你等你
取景绝美
太棒了mv
好像电影啊
他就是那个，让乌鸦忘记天敌的人吧
北京大学打卡
趁现在没人发个弹幕
这个男人的眼神特别像乌鸦本鸦！！！
宿命
反转了各位
小孩背上的伤口是被折断翅膀留下的！！！
呜呜看哭了
求大神解析，看不懂
好喜欢这句
等你们，来了吗
大片既视感
本来觉得自己懂了，看完发现啥都不懂。
大片既视感
看背后伤痕，这个孩子是不是折翼的乌鸦
哭了
太狠了你们
许嵩啊！！！
也嚼透了一些道理
看这个小孩子的眼神就感觉很棒
松鼠来了
好帅
太美啦
这块人少诶
当时的明月换拨人看
好喜欢那片湖啊
倔强，自强，可没有懂
曲阜师范大学打卡
在
这一段的音乐有点迷
好帅！！！
你的存在是一个奇迹
云游，能看到吗
果然，哥你把自己比喻乌鸦
哇mv画质越来越好了！！！
嵩哥这人气没的说
哇哇 大家都好给力 都是老粉了 哈哈
赞
他救了你，但
从树上下来，我在下面接你
贵州人民发来贺电
我嵩哥也太帅了吧
时间回溯后出现了小男孩，我猜这只是想象
干得漂亮
每一帧都很美 疯狂截图
这个亲吻
为什么是俯瞰山顶啊
我要是个女孩我非得嫁给你！！！！！！！！！！！
肯定是罗平导演拍的！！！！卧槽绝了啊！！！
嵩演技居然意外的还不错～～～
留下jio印
这个拍的好好
mv 导演是谁呀 这制作不明觉厉 
真美
就当作是我不吉利
当我又降落这里
许嵩穿的黑色，应该就是那只乌鸦吧
嵩哥应该是乌鸦的视角
hhhh笑死
穿行在蛮荒森林
许甜甜！我爱你！
但想到你就不会勉强合群
别人推的
晚安
南昌大学发来贺电
这一幕，直泪目了
但想到你，就不会勉强合群。
第二遍，还是绷不住泪
当你不合群的时候，身边的人都会针对你
音乐纯粹，爱V绝对
我的天 这个MV真的好有感觉
扑腾着倔强却又分叉的羽翼
12.5年的嵩鼠来报到!!!
嵩嵩子好绝！
哥这个鸟巢发型
爱v绝对
河海大学到此一游
造物的安排神秘无形
这一段最让我震撼
懵逼
小孩是乌鸦 被天敌（别的小朋友）伤害了
翅膀？
好好哭
这个暗调，这个背影，真的好孤独啊
啊啊啊太帅了
演技长进不少 老妹很欣慰
解读呢
开头的乌鸦叫声绝了 
乌鸦喝水
憨憨的
被抛弃了？
四川南充打卡+1
好美的画面
最后一起逃离
大家都在哭嘛，这里人好少
耀君呢，快来交作业
长安大学发来贺电
这个MV好好看
好难过呜呜
乌鸦挣脱了跑了
满满的高级感
罗聪：这个没我红的过气歌手，我现在马上写个喜鹊，在抖音爆火
第二遍，懂了
占了巢的都在窃喜
嵩哥委屈巴巴的哈哈哈哈哈
不要强求
嵩哥牛逼
就不会勉强合群
嵩哥，难道还是我太年轻吗
晚安瑞宝！
好帅啊啊啊啊啊
？我第一
辽宁科技大学发来贺电
电影质感
再来亿遍
长安大学bim中心发来贺电
大赞！
开头见！
爱了爱了
许多事没有道理
其实再看几次又能怎么样呢doge
有没有懂哥解释下什么意思啊
转眼就谈不上年轻也嚼透了一些道理才相信许多事没有道理
乌鸦飞走了
07年学生粉
好好听啊
我就知道！你还是你！等的值！！
大连交通大学打卡
啊啊啊啊啊啊啊这个侧颜！帅炸了！想抢！
这个被吊到水中的是乌鸦吗？？
许嵩跟乌鸦都挣脱枷锁跑了
许嵩怎么能这么帅呜呜呜呜
转眼就不再年轻
许多事 没有道理
因为投币一人可以投俩
影子是乌鸦
画面绝了
南召一高发来贺电
乌鸦视角
音乐纯粹爱V绝对！！！！
前后呼应，我似乎懂了什么。反转剧情。
淑芬串串发来贺电
许多事没有道理
老公老公老公
看着mv听歌好像感觉莫名难过悲伤
求解读呀！
安徽师范大学发来贺电
太好看了
分叉的羽翼？！
这里绝了
景色很美啊
画面好美啊
啊啊啊啊啊啊啊啊啊啊啊啊
许甜甜yyds
好帅
就当是一场梦，醒了还是很感动
这里我以为是蛇
二刷
南昌工程学院打卡
真看不出来嵩哥已经30 多了
是这个世界颠倒了，需要反转！！！
当人们的偏见达到了一定程度，任何解释都是无用。
二刷
中南大学发来贺电
mv拍的好好
还是这么押韵
许嵩是第一视角吗？还是上帝视角？，我疯了
AUFE发来贺电
长沙来一根
回忆初遇小男孩的场景
尼玛还以为是蛇，吓我一跳
好看
这个作品。太棒了
请收下我的膝盖
一键三连是点哪里呀，没看到呢
嵩嵩好帅！！！
啊啊啊啊啊啊好拽好帅
音乐纯粹爱V绝对！！！！！
yyds
云南工商学院打卡
这里可能是在回忆？
老公老公
乌鸦化成了人
大人被推下来了！！！！！！
那个小男生长得好像嵩哥小时候 
来了
陕西科技大学松鼠协会发来贺电
看不懂但是想哭
就不会勉强合群
是渺小孤独的人啊
江苏大学打卡
捡来的孩子 像乌鸦般被冠上莫须有的罪名 没有道理
河南科技职业大学发来贺电
福州大学贺电
宁波大学发来贺电
河海大学发来贺电
一身黑真的帅啊
快跑啊啊后面都是大坏蛋啊啊
5月8日凌晨，川农雅安校区在听
第二遍！
重庆人民发来贺电
乌鸦的视角
好帅好帅！
看哭了 虽然没懂
鹊上枝头    鸠占鹊巢
莫须有，没有道理
抢票时候让让我
哭辽
中国农业大学动医学子发来贺电
正如“祸兮福所倚，福兮祸所伏”所言，凡事自古以来便无定论标准，幸与不幸也不过是受立场、角度等条件局限而得出的结论罢了
画面真的好绝！！
牛
这个位置是不是很像翅膀呢
来啦Oxygen
第三遍
太好看了
许多事没有道理！！！
之前好心的也可能遭到了陷害
惠州人民打卡
听歌的小孩   小船向往字由
这船才是真的不合群哈哈哈
西北工业大学发来贺电
究竟人是乌鸦的天敌， 还是说乌鸦是人的天敌。
被推下来了
树倒了卧槽
西北师范大学发来贺电
男粉集合了！！！
三年了
插叙完了，回归现实，这个小男孩是嵩嵩带回来的小可怜吗
再来忆遍
中科大发来贺电
不是说可窥见许嵩创作初心吗
只愿你远方能感应
好美的风景！！！
宁波大学发来贺电！！！
音乐纯粹，爱V绝对！！！
美呆了
嗯嗯
占了巢的都在窃喜
许嵩娇妻发来贺电
烟台大学打卡
或许我也能去追求我的梦想。但我不够勇敢。
越来越有艺术气息了
就不会勉强合群
看不懂
你在干嘛 原始人
许嵩飞上了枝头
乌鸦，冲呀！！！！！！！
我
谁也不像 老许就是老许
乌鸦在树上啊，是乌鸦啊
合肥工业大学发来贺电
四川大学发来贺电
头皮发麻，眼泪盈眶
加油吧 小乌鸦们 会有反转剧情的
哇。。感觉要看哭了
好喜欢这个前奏
i了i了
哲学大专
太难受了竟让我想到了“无脚鸟”的故事……
这是翅膀吧
我要这硬币有何用！
语文课表呢
太原工业学院报道
重庆师范大学发来贺电
啊啊啊啊啊啊啊啊天呐
吉林大学打卡！
阴差阳错今天和前女友相遇，一起半天一句话没说
关心小孩的人去世了？这样的？
好家伙
好听啊！
投币都比点赞多
真的是越听越好听
我的思想不及之物，好难啊呜呜
泪目
相遇是男孩与这个大叔的相遇？天敌是欺负他的人？
安徽农业大学发来贺电
小孩许嵩都是乌鸦，许嵩是长大的乌鸦，又回到这里
泪目了这里
湖南师范大学打卡
许嵩演的真好，所以mv讲的是什么
嵩哥自己应该就是乌鸦，
这个时光倒流，乌鸦，小孩，嵩哥难道是同一灵魂不同阶段？
乌鸦
感慨人生如戏
大爱嵩哥
为啥显示投币打到上限呀
重庆医科大学发来贺电
武汉理工大学打卡
乌鸦，小男孩，嵩哥，救人的大人，都不合群，最后都上了船
音乐纯粹，爱v绝对
纪录片吧
嵩哥在树上，像乌鸦一样
中南大学发来贺电
嵩鼠潜伏于全国各地
景色好美啊
倒放！这里是倒放！
这里vae表情变了
打卡打卡(●°u°●)​ 」
嵩嵩你坐树上怕不怕
看几遍还是没看懂
吉林大学发来贺电
注意笼子里的乌鸦不见了，而嵩哥的影子是乌鸦形状的。他在通过枪掉下来提醒男孩儿出事了
嵩哥太棒了吧
啊啊啊“远方能感应”！！我哭了！！！
哭了
好感动！
这是那四个人长大了
我认为小孩是大人的投影，而乌鸦则是嵩哥的
许嵩在树上就是嵩树（鼠）
老公，下次你穿成书生可好？很适合你气质
我哥瘦了！！！真的！！！
嵩哥在树上，像乌鸦一样
感觉是两个孤独灵魂的互相救赎
电影质感
音乐纯粹，爱V绝对
不合群的人被排挤了懂了吗
这里应该是被其他同伴陷害的吧
看不懂，麻了
帅啊
华北理工大学发来贺电
许嵩应该是笼子里的乌鸦。
野寨中学打卡
U1S1，这个拍得太好看了！！
南昌大学给您说晚安
这个视角好好啊
看不懂，麻了
原来这就是成长
绝了，这手法和画面，震撼到我了
巢院发来贺电
耀君什么时候解读 
牛批
武汉科技大学发来贺电
也就看了三遍
西华大学打卡
来啦
乌鸦=小孩=许嵩
榆社人民发来贺电
红字有道理
嵩哥！
太可爱了
好帅
四川大学望江校区发来贺电
武汉大学打卡
捡树枝——乌鸦捡树枝？
来了
太想哭
啊啊啊啊啊啊啊啊啊啊
变了呀
这个憨憨嵩是我的！！
背着筐筐的许嵩老婆
不详吗  呜呜呜呜
感觉是在回想 所以可以倒带
灯光下的老许太帅了
没看懂，
河北师范大学发来贺电
我不管，我要刷到天亮
海南大学打卡
西北工业大学打卡
和我现在感触一样
每一帧都好美
55555我嵩好绝
前方嵩嵩美颜暴击！！！
“只为了再一眼的相遇，竟让我忘记了天敌”
重庆人民发来贺电
第四遍了还是没看懂
打工人打卡
各界大佬们都来了
这个抢东西的老人和刚刚的男孩头饰是一样的
存在即有意义
看不懂故事，正在努力看
磨灭一切天真
重大土木人发来贺电
许嵩你就是奇迹
西安交通大学嵩鼠报到
大家都看不懂我就放心了
是乌鸦受伤的翅膀
但想到你，就不会勉强合群
河南师范大学发来贺电
不用刻意合群
这是几个视角和时间线
（消解了莫须有的光环和罪名）似乎有倒叙
为嵩哥贡献弹幕
你的存在是一个奇迹
陕财院打卡！！！
华中科技大学发来贺电
感觉我就是那一只乌鸦
镜子预示反转剧情
在等那个出门的叔叔
武汉大学老松鼠打卡
看三遍才有点懂意思
？？！
河北唐山发来贺电！
划重点船被关在笼子里
最后一幕，那个父亲呢？？？？
乌鸦的不见和小孩的坐船离开是不是相呼应的
江西10年嵩鼠发来贺电
安医大打卡
乌鸦的影子在墙上
好他妈离谱虽然看不懂但是觉得好牛批许嵩脑子里到底有多少让我这种俗人看不懂的东西
剧情感人
前方高能。。
他爸出海没回来
大连理工发来贺电
中国矿业大学（北京）发来贺电
第一次发弹幕
流浪者你来了吗
河北建筑工程学院发来贺电
我们都是乌鸦
武汉大学发来贺电！
许多事没有道理
注意看后面四个是后面来的，把他推下去了
画面真的是冷色调
色调太美了，夕阳，湖水，森林，静谧，
嘤嘤嘤
人人都是乌鸦
mv看哭了
打卡打卡
飞上枝头的
涨粉太快啊老许
合肥工业大学发来贺电
十二岁开始听认错，现在二十四了，听乌鸦
我们都不是孤独的爱丽丝
好难受啊
睡吧睡吧，四刷了，明天还要上课
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
刷完这一遍就睡啦 天亮了仔细品味～
每个人都是那只不被看好的乌鸦
这个小孩莫名有点像嵩哥呢
你的城府有多深
果然嵩哥的哥都是要慢慢品的，一下真看不懂
清华大学发来贺电
这一幕印在了会服上
一个小时候，一个成年，一个中年，中年死了
鹩哥
嵩嵩上树
武汉大学发来贺电
第四遍终于看懂了
东京大学发来贺电
又是可怜嵩
许嵩yyds
最开始的小孩带着墨镜 带着耳机不就是许嵩吗
南京理工大学打卡
剧情要反转了
这不是鹩哥吗
合肥工业大学的那位兄台，请留步
后面的影子是乌鸦
所以小孩是大人捡来的？
一定会有反转剧情
这是被坏人推下去了吗！！！
你是我的老婆
上海理工大学等我！！！
镜头有一处是笼子向外的，而且小孩背后的伤疤盲猜小孩是乌鸦，你是一个奇迹让我我己经天敌，猜乌鸦的天敌是人，然后那个大伯救了他
被抢走了
你是我的老婆
嵩哥在树上，预示他是什么
秉持真诚服务大众
武科大发来贺电！！！
被推下来了
生孩子辛苦了哥
看不懂，猜不透
远方能感应
小男孩的翅膀…
我来喂你些反转剧情！！！
等k曜君解析
鸦鸦视角
调调
四川大学附属华西卫生学校发来贺电
到底谁是乌鸦！？
天津中德打卡
中国药科大学
成都体育学院发来贺电
北华大学发来贺电
老婆～这调调有点悲
四川美术学院打卡
mv拍的太好了
我们的口号是:音乐纯粹，爱v绝对
这个前奏又在致敬大佬了，和上一张专辑一样
早八课 也不睡
这是乌鸦。
乌鸦一直是纸的吗？
