热乎
泪目
泪目
泪目
绝望了
美国体制不改就没用
明白人
唾沫飞溅十米远
全世界无产者联合起来
抢劫
男人之间的对话
泪目
你现在看到的一切，可能在10
种豆得瓜
泪目
口中透露出的是无奈与愤怒
哇
种族希望
泪目
泪目
泪目
泪目，正能量
明白人
那一天整个洛丹伦回响着这一句话：兽人永不为奴。那一天整个洛丹伦回响着这一句话：兽人永不为奴。那一天整个洛丹伦回响着这一句话：兽人永不为奴。那一天整个洛丹伦回响着这一句话：兽人永不为奴。
16这么高了
那一天整个洛丹伦回响着这一句话：兽人永不为奴。那一天整个洛丹伦回响着这一句话：兽人永不为奴。那一天整个洛丹伦回响着这一句话：兽人永不为奴。
泪目，这才是真正有理智的人，支持
Rap battle
站起来不是让你去抢劫犯法。
英雄那雄纳尔，你们需要！
美国黑人独立吧，南北分制
致敬
你们需要马克思主义
姆巴佩？
泪目
这位大哥也很伤心愤怒，但是看到年轻一代的黑人少年也在做这些事，只会更伤心，作为旁观者我都哭的不行了
那一天整个洛丹伦回响着这一句话：兽人永不为奴。
这是一场旷日持久的斗争 年轻人要保护自己在多年之后接过反抗的旗帜，而不是在这里将自己陷入险境做无用功
厉害呀
好无力，太心疼了
那一天整个洛丹伦回响着这一句话：兽人永不为奴。
泪目
鸡皮疙瘩
正道的光
保护好自己，别送死啊！
美国的希望在这些16岁的孩子身上
回家写作业吧，快高考了
说的对啊
加州独立
全世界的无产者联合起来
泪目，
美感都没了
加油 支持你们
加油
自己强大了 才能保护自己。
泪目
他还是个孩子啊
打NBA吧
自动入党
正道的光
智者
没有纲领，只不过是一盘散沙，随随便便就会被人化解，最终历史只会重复自己
好人 明白人
正道的光
不戴口罩这么近距离接触
星星之火，可以燎原
有思想
他在哭
等差数列，亵渎全解
准备流血牺牲吧！
即使在这至暗之时，仍有正道之光
星星之火，可以燎原
明白人！
领秀诞生
团结起来
真怕他走上坏的道路
致敬
泪目
哭了
姆巴佩
泪目
不可遏制的愤怒
泪目
姆.....姆巴佩？？？
抗议永远在！！！！！！！！
正道的光
正道的光
宁有种乎
曾经做过事的都没了
这才是民风质朴的美国人啊
正道的光
泪目
少年，奋斗吧！
泪目
姆巴佩
泪目
悲哀吧
岂曰无衣 与子同袍
需要领导者
约翰逊卡尔
姆巴佩是你吗
这是在救他
说的对！
瑞思拜
泪目
有点帅
姆巴佩？
不破不立
噢噢噢噢 我激动起来了居然，演讲的力量
太让我失望了，继续抢才对
泪目
很无力啊，但是青年人还有未来
不分国籍，不分种族，有一说一，这个男人就是我坚持想要成为的那一种人。
反了  反了
泪目
姆巴佩
新冠：这几天我在美国的存在感有点低啊
抢到就是你的勇士
希望早点结束
泪目
全世界的无产阶级联合起来
未曾设想的道路
字母哥？
不抢，但是扛不住饿啊啊
心疼
缺一个领袖
泪目
泪目了
奥巴马
全世界无产者
年轻人是一个国家的未来
经典rap
明白人
落后就要挨打，中国人的教训
可怜
这位哥应该经历过
燃起来了
泪目
像电影一样
来中国生活你养他吗？？
妥妥的主角剧情
哲学家
理智一点啊，别因为冲动毁了孩子的未来
可能会改编成电影
没有任何用处
问题是你不抢也解决不了问题啊
nuce
泪目
！
我感动到了
字母哥
种族天赋:Rap
45
泪目
泪目
这话很有感染力
哎兄弟，口罩没带
泪目
站起来
没有后退可言
理智
拉师傅
掏出红册子就能合理打地主了
这是姆巴佩呀
正能量满满
全世界的无产者联合起来
表白祖国
无奈啊
没领导啊
泪目
总有明白的人
泪目
respect
尊重
感动！
独立吧
加油吧
哇！电影都不会有这样的效果……太心酸了
泪目
大叔明白人
泪目
封面我就想说像姆巴佩哈哈哈
泪目
并不是谭嗣同 谭嗣同是有赴死觉悟的
入党吧
川建国退出了直播间
他们这一代完结，不希望下一代还是重复下去，希望后代可以改变。人生到了最危难的时刻，必须做出选择。
battle
泪目
姆巴佩和内马尔？
没人愿意抢劫，如果自己的血肉没有被豺狼吃尽的话
泪目
泪目
这段真的说的很好啊，唉。。。
全世界无产者，联合起来！
可是人家才不管你16岁
泪目
泪目
真的心疼
他希望年轻一辈比他们做得更好
有种美剧桥段的感觉
正道的光
我不服，他们明白人多
对不起看哭了
突然抱抱
无垢者，灰虫子
坐等10年后的美利坚
泪目
他真的懂了吗
泪目
明白了
未成年，多读书，有自己的世界观再说
他是一位导师
致敬
泪目
唯一的光
这才是正确的价值观
明白人
美丽的风景线？
泪目
心痛
666
泪目
好人
泪目
好像姆巴佩啊！！！！
泪目
泪目了
需要国际歌
致敬
人间正道是沧桑
泪目
致敬
姆巴佩？
说的真的好好呀，哎
致敬
摆拍痕迹这么明显
泪目
马丁路德:淦
加油
哇
励志
这不自由 
姆巴佩
少年是国家的未来啊
满满正能量，哭了
他知道自己做的没用
姆巴佩？
但却站出来了
黑人还有正能量的
有明白人啊
这不freedom
这不就是你们想要的吗，不做点什么怎么改变现状，要就透彻到底
全世界联合起来
这个人不能留
胜利是需要付出代价的
少年强才是根本。让自己优秀。以后才有希望。
字母哥？
这位大叔都快哭了
泪目
泪目
字母哥粉丝
泪目
这小伙子的眼神很坚毅
泪目
泪目
唉
哭了
Rap  rap
学习民族意识
泪目
看得想哭
说的好
《我有一个梦想》马丁·路德·金
全新冠
他们也很无助
正道的光
乱世，保持清醒
跟难想像，这不是电影，而是现实
致敬
好帅
大哥是个明白人！
这才是未来
全世界的无产者、团结起来！！
泪目
加油
泪目
泪目
泪目
这个大哥太正了
真男人
独立
泪目
这是个智者
不带口罩吗？不怕死吗？
在理在理
全世界无产阶级联合起来。打破旧世界，创造新世界
安全距离呢
泪目
很难过
后浪！
需要一个领袖
泪目 加油
最后一句真的忍不住，泪目了
收藏了 10年后再来看
摆拍
成为下一个奥巴马吧
成为下一个奥巴马吧，加油！
摆拍
抱歉，你们想不出来
泪目
说得好！
姆巴佩？
明白人啊
少年回家
泪目
眼神可怕。。
嗓子全都哑了
天啊。。。
少年的脸上闪烁着无产阶级的光
泪目
安东尼
明白人
好好说话，别rap
清醒的人
孩子不能当牺牲品
泪目
真的泪目
泪目
《马原》
《左传》
蕾姆
泪目
无奈最令人无奈
只比我大一岁啊天呐
马丁路德金可别扯了
《政治经济学概论》
泪目
有志之士
正道的光
Hero
《水浒传》
眼中有怒
揭竿而起
唉 这位老哥喉咙有问题不会是新冠吧
民风淳朴
是啊
难过
明白人
字母歌
看哭了
起来
《隋唐演义》
未曾设想的道路在召唤
孩子不应该成为工具
放完啊，断章取义你是想误导谁？世界不需要红色
看的很清，但也很无奈和伤感
致敬！泪目
我希望这个少年能成为比马丁路德金更伟大的黑人解放者
是说不要走极端
《资治通鉴》
学习新思想 争做新青年
很难过
泪目
正道的光
啊，我不能呼吸
《列宁主义》
老演员了
正道的光
这里真泪目了
明白人理智的人泪目了
好难过
《列宁传》
理性的看待，暴力解决不了问题
泪目
 泪目啊
有点难受
泪目
好感动我的天
泪目
明白人
看哭
好人一生平安 真心祝愿
泪目
站起来不是趁机打劫
第三遍了
什么也改变不了的绝望感
唉
没有政治纲领
泪目
感动
少年一脸懵逼
正道的光！照在了大地上！
正道的光
说的对
正道的光
泪目
致敬！！！
正道的光
没有思想指导就是这样
电影大片 既视感
泪目
姆巴佩
泪目
姆巴佩
你们需要马克思主义的洗礼
泪目
全美的无产者联合起来
泪目
CJ?
思想是杀不死的
泪目
英特纳雄耐尔
泪目
少年的眼神充满了力量
这才是b站该多放的新闻
道理是道理，但新冠不分正邪
哎可怜
泪目
泪目
致敬！！！！
救救孩子！
令我为之动容的是这个男孩他真的在认真地听
泪目
瑞思拜
rip
让我们想起来我们的先辈们 当时也是这样绝望的
经典rap手势
泪目
真的泪目
人类的下一代的确长得高
少年要做的就是努力奋斗，站在白人之上
站起来和抢劫有关系？？？
姆巴佩？
cj
這些話可能會影響少年的一生
民风淳朴哥谭市
泪目
x
泪目
全世界无产者，联合起来
马克思主义
马克思主义美国化
哎
小学老师也说过这样的话
很好的
哭了
你们爱美国，美国爱你们吗
明白人
这周围一圈摄像机真强镜
这周围一圈摄像机真强镜
泪目
无助的难过
姆巴佩
我们都应该站出来
泪目
马克思
泪目
泪目
再来一遍
唉╯﹏╰
说者有意，听者无心。说
孩子加油，学会独立思考，学会抵抗心中的罪与恶
好难过看这个
泪目
真的泪目
泪目
不亏是世界第一中单，Faker大魔王说的对，愤怒并不能解决问题，反而会有加深了矛盾。
16岁这么高
他是年轻人是这个国家的希望啊
建议改成电影
起来！饥寒交迫的奴隶，起来全世界受苦的人
不确定他会不会赴死，但他一定会保护这个少年。
泪目
需要马克思主义
泪目
泪目
泪目
我可以抢，你不行
正道的光
泪目
哭了
泪目
。
正道的光
马丁路德金
内讧
激烈讨论的结果：三人均确诊
泪目
满眼仇恨
什么也没做，哭了
正道的光
加油
我不太赞同
最后一句话泪目
你们 需要 一位 伟大 的 领袖
泪目
只有黑豹党能救美国
攻占巴士底狱啊。
我没听错吧？？？！
下一个奥巴马？
你们怎么可以反抗
16岁emm。
藏列车之圣安地里斯。
侠盗猎车之圣安地列斯。
屠龙术
姆巴佩
没有组织的运动是无效的
明道理的人
挺感人的
所以到底应该怎么做？
有道理
泪目
还会发生hhh
泪目
31男子穿字母哥的T shirts
让他开
姆巴佩？
致敬！！！！！
你们需要伟大导师马克思
？？？？？？
那个孩子好像字母哥
卡尔没这么胖
未曾设想过的道路
快乐教育没卵用，这就是毒鸡汤而已。
迷茫
社会契约本来就要合理，不合理的契约就不具备正当性，打碎才是真理，而不是快乐教育。
马丁没用
'cause we ain't do anything'
泪目
正道的光
泪目
十个泪目。。。算了，我真的泪目了
唉
cj
明白人
泪目
这老哥要是在十六岁的时候明白这些的话。
你们需要马克思
泪目
好人呐
泪目
行啦
泪目
说的真好
富兰克林?
cj
还是回老家非洲发展好
难过又无奈
黑版鸣人
说口罩的，当地震的时候，你还会在乎你没穿衣服吗
这可是美国！！
明白人
要有组织有纪律，要有目标纲领
预言家
姆巴佩你好
大哥明白人啊
姆巴佩
cj
大部分穷人世世代代被少数富人抢劫
这才是正确的啊
没有领袖，缺少指导思想
泪目
@马丁路德金
姆巴佩的弟弟姆巴不配？
没有希望的黑暗国家
泪目
办法是，全世界无产阶级大团结，枪杆子
第三遍
有个事得说一下，美国还正是疫情的高峰期呢
他说话真的有道理，但是他们确实什么都改变不了，唉
明白人唉
需要领袖
泪目 致敬
正道的光
黑人快手
可以拍电影了
泪目
不能祸害下一代！
明白人！赞
给加了一岁
这小伙认真听的样子也挺感人的
暗杀名单
我天，他说这话好沉重
对头，在家苟着就对了，你就安全了。
正道的光
小富是你
解放美国
真正的
星星之火可以燎原
口罩防飞沫
加油啊，所有人
看哭了
好好啊
泪目
这tm8岁
跟电影一样
全队既然全是机全世界无产阶级联合起来！
美国的无产阶级还没有觉醒
缺少指导思想啊
16岁的项羽
重点是抗议没有明确诉求！
新冠飞沫在喷射
消除人性吗？
电影的真实感。
你们需要欧洲大陆那个幽灵
全部木大
两人谁都没错
泪目
有点像无垢者这少年
这种黑人中国可以有
泪目
他们需要马克思主义
泪目
英文真好，都能吵架
这是16岁?
正道的光
kio
明白人
全世界无产阶级联合起来
卧槽？十年后还有的抢？
《论持久战》
还可以抢十年
泪目
黑人应该自己建立国家了，而不是屈人篱下
活着才能解决问题
他还年轻啊还有更好的路去选择
正
泪目
抢东西是站起来了？
砸起来，强起来
灰虫子
去走正确的路吧
口罩都不戴
打篮球就可以改变
明白人
泪目
泪目
加油
走向共和
不要煽情要避免电影思维
这是在预言吗
声泪俱下
起来 不愿意做奴隶的人们
泪目
虽然不曾改变，但也要努力
硬核教育
建议拍电影
感动了
哎，
需要来点思想武装一下
不能抢劫
16岁的姆巴佩
泪目
freedom
心疼他哽咽背后无法改变现状的无奈。跟这小哥同龄人
封面姆巴佩
泪目
字母哥
正道的光
正道的光
泪目
泪目
这老哥咋那么眼熟
泪目
所以只有忘了看的一脸懵逼吗
U
姆巴佩
今天有字幕了 太好了
泪目，年轻人需要正确的引导和榜样
泪目
希望这个孩子能听进心里
泪目
川普万岁！！
在拍了
泪目
正道的光
泪目
全世界的无产阶级联合起来
需要马列主义的拯救
这个时代有没有马丁路德金
泪目
正道的光
黑人需要纲领
罪恶都市！
罪恶都市。
罪恶都市！
正道的光
我天啊！看哭了T﹏T
看哭了
绝望了
真绝望啊
美国理智的人大有人在，你们别以为大部分人都很激进，不然也不可能是世界第一
启明的一道光
16岁，还是上学的年纪
绝对的，马云追随者
泪目
马丁路德金
泪目
这是他爸爸吗
确实像字母哥
泪目
我有一个梦想
正道的光
看哭了
没有指导思想，走不远
受不了了  看哭了……
居然有些感动
他们需要红色的旗帜
全世界无产者联合起来
博格巴
你们需要科学理论
太难受了希望停下不正当行为
很难受，看到这里很难受
那么为啥美国警察要这样肆意剥夺黑人的生命呢？
你们要想出更好的方法，我们什么都没做到
血泪控诉
姆巴佩
绝望
流着真正的红色血液。
但是你们想不出来啊
致敬有理智的人
你们需要定向打击，无差别打，那就是纯粹的暴力没意义的
一番话救了一个孩子一生，也影响了一批人
cj
Fake news
君子不立于危墙之下
respect
泪目了，奥利给
你们需要马克思主义思想
泪目，事情总要解决，但不是只靠愤怒
蕾姆
。。。。。
泪目
真好  教育孩子什么是正确的
泪目
全世界无产阶级联合起来
的确  说的太好了
这才是真正的思想泪目
起伏的胸膛
等差数列
泪目
绝望的呐喊
这孩子真有在听
心疼
我tm笑了，神特么猩球崛起
黑豹党不是已经没了么
马克思主义主义照样救不了美国
全世界无产阶级联合起来
说个题外话，我分不清黑人的年纪大小。。
泪目了……
墨西哥对非洲
嗯格局！
哭了真的哭了
这是被抢的店老板吗？
走向共和
我看哭了
新冠？
46岁的大叔最后沉默了
这个危墙的“危”指的是“高”而不是危险的意思
cj
哈哈哈哈哈嗝
姆巴佩
哎。真理在少数人手里的时候 显得那么渺小无助
起鸡皮疙瘩了
抗议本身没问题，但是某些人就是借抗议之名行抢劫之事，这是两码事
是不是应该宣传马克思的时候呢？
哭了
扬尼斯阿德托昆博i
这个完蛋的bgm
暴力没用 暴力没用暴力没用暴力没用暴力没用 加油
说的对
救世主
你以为不抢就没事了吗，白人抢黑人背，一样的
中老年不得不站出来，但青少年不应该将自己置于这种危险当中，他们是未来
只有跟奥巴马一样上去了才行
看少年的眼神
真痛心
老教父了
三观很正了。
培养新领袖？
君子不立危墙之下
美利坚鸡汤
没思想，没组织，没力量
马丁路德半黑之光
投票吧
加油
真的是泪目了
泪目
感动
泪目
川普万岁的，现在这种情况还是别开玩笑了！
震撼。加油，青年
泪目
泪目
给你四本书
哭了
好好踢球不好吗，真是的
等差数列
加油吧
博格巴加姆巴佩
正道的光
泪目
虽然没有最好的办法，但任何一个方法都比这个好
领袖
聪明了，学习msl，激进的负责boom，温和的负责love
电影级别对话
哭了
泪目
泪目
他们需要指导思想
真的太像戈登了
等差数列笑哭
cj?
明白人
没有思想的武装毫无用处
我们体会不到他们所受的痛苦，唯有支持！庆幸身在种花！
姆巴佩哈哈哈哈哈哈
心痛
亲上
法国队？
没有领导的抗议是不管用的
需要一场新文化运动
他说不要让自己在危险中，可以不危险的方法很多
南征北战开始了
终于看到一个明白人
正道的光
6666
可惜了 明智的美国人还是比较少
恨铁不成钢的
然后呢？那就干吧
政治
真哭了 能感受到深深的无力感
病毒
操
就是让他和平抗议  回去读书 不要当流氓吧
真的说的不错！
这明明像巴神啊
泪目
美国人，抗争！
泪目
美国人抗争！
不抗争 什么也换不来 拿起枪
抗议是对的
不听不听，我要抗议
历史告诉我们需要科学理论的指导
泪目
泪目
太帅了吧
看了很感动啊
感人
泪目了
哭了的是怎么回事？
我已经准备好赴死了
看哭了自立自强是唯一出路啊少年
明白人
姆巴佩吗？
正道的光
泪目，
真正有思想的人
需要组织，需要指导思想才有有影响
我仿佛看到了少年时期的奥巴马
泪目
泪目了
