天气之子
舒服
四月是你的谎言
k-on！
银魂
AB AB  AB AB  AB
我爱她们啊
少女歌剧
云之彼端
悠久之翼
十字路口
公主焊接
k-on！
夏天你好
没错
三连
朝花夕誓
一拳超人
命运石之门
我的青春恋爱物语果然有问题
排球少年
辉夜大小姐
此生无悔入二次元
66666
"[""0.32"",""0.74"",""0.5-0.5"",""2.8"",""           眼底"",""180"",""180"",""0.32"",""0.74"",""1000"",0,1,""SimSun"",1]"
"[""0.32"",""0.65"",""0-1"",""2.8"",""一直展开在我的"",""0"",""0"",""0.32"",""0.65"",""1000"",0,1,""SimSun"",1]"
"[""0.1"",""0.65"",""1-1"",""1.2"",""有时突然梦到"",""0"",""0"",""0.1"",""0.65"","""",0,1,""SimSun"",1]"
"[""0.35"",""0.65"",""1-1"",""1.2"",""世"",""0"",""0"",""0.35"",""0.65"",""0"",0,1,""SimSun"",1]"
我大春物牌面！！！
"[0,0,""1-0"",""3"",""世界线在被谁搅乱"",0,0,""0.35"",""0.65"",""0"",0,1,""SimSun"",1]"
"[""0.35"",""0.6"",""1-1"",""10"",""________________"",0,0,""0.35"",""0.64"",""2800"",0,1,""\""Microsoft YaHei\"""",1]"
"[""0.35"",""0.64"",""1-1"",""10"",""________________"",0,0,""0.35"",""0.6"",""2800"",0,1,""\""Microsoft YaHei\"""",1]"
第一个弹吉他的是谁
"[""0.35"",""0.65"",""1-1"",""3"",""乱掉阵脚"",0,0,""0.99"",""0.65"",""2800"",0,1,""SimSun"",0]"
"[""0.55"",""0.65"",""1-1"",""3"",""乱掉阵脚"",0,0,""0.01"",""0.65"",""2800"",0,1,""SimSun"",0]"
"[""0.4"",""0.7"",""1-1"",""3"",""勇士登场"",0,0,""0.4"",""0.65"",""2800"",0,1,""SimSun"",0]"
"[""0.35"",""0.7"",""0-1"",""2"",""魔王露出可怕微笑"",0,0,""0.35"",""0.7"",""0"",0,1,""SimSun"",0]"
你的名字
"[""0.2"",""0.75"",""1-1"",""1.5"",""空中的城堡             空中的城堡"",0,0,""0.2"",""0.75"",""0"",0,1,""SimSun"",0]"
"[""0.25"",""0.7"",""1-1"",""1.4"",""空中的城堡       空中的城堡"",0,0,""0.25"",""0.7"",""0"",0,1,""SimSun"",0]"
"[""0.3"",""0.65"",""1-1"",""1.3"",""空中的城堡    空中的城堡"",0,0,""0.3"",""0.65"",""0"",0,1,""SimSun"",0]"
"[""0.35"",""0.6"",""1-1"",""1.3"",""空中的城堡 空中的城堡"",0,0,""0.35"",""0.6"",""0"",0,1,""SimSun"",0]"
