热乎的！
我周周的歌把我炸出来了
透…透明的
这不是菲克力吗？
奥利奥？
绝对香
两边焦的，中间没熟
回来补一个三连
弹幕护体
老子！草莓李子园赛高！！！！！
同款碗，上周刚把弟弟打碎
这么脆
哈哈哈哈哈哈哈
奥利奥做错了什么？
种草了up主一堆厨具
开心超人!
羊羊
这饼皮咋做的
千层饼？
bgm盲僧
网易?
同感
这样饼会不会有点厚
爷关更
6666666
八戒八戒
糊了
啥币？下次一定
重制版.奥利奥
hhhhhhhhhhhhhhhhhh
减肥的看看就好了
少年派！bgm好评
牙疼
刻在DNA 里的歌
这锅真大，我吃一顿也就做个4，5锅吧
我枯了
我惹
我惹
会不会只有UP觉得好次啊哈哈哈
袜
歌真好听哈哈哈哈
妙啊
芜湖
千层面直呼内行
冷萃茶叶蛋
热量爆炸
你管这叫食谱？
BGM好评
一份傻壁？？？
奥利奥三杀
弹幕里有好多可爱的哥哥弟弟
你再骂？
bgm绝了
好好吃好不健康
你再骂？
越南春卷皮
土豆不会很难熟的做过
你再骂
建议加淡奶油
啊！你怎么打人呢（狗头）
让我想起了一位阿婆主说过：“扭一扭，舔一舔，泡一泡，你的眼睛奥利奥”
哈哈哈哈
做早餐饼好棒
洛克洛克bum？
这个想法针不戳
不加糖没味道
你再骂
↑埃及打dio团（食物版）
shab~shab~shab~
忍不住点赞
卧槽bgm
这视频是来推销厨具的
做一罐草莓酱，一杯草莓牛奶半罐就去了
有才
BGM把人送走
中间没熟
聪明啊
为什么要骂街呢哈哈哈哈哈
有毒，但是看完了
温馨提示，鸡蛋土豆建议不要经常搭配噢
铜锣烧
头一次见用奥利奥和面的
这蛋是刚从鸡窝拾的吗？
林妙妙啊啊啊！
最喜欢奥利奥系列
土豆里的成分会一直蛋白质的吸收吧？
我以为我电话响了
这个不是咱们吃的春卷皮是越南春卷皮
爷关更
哇这个好棒
做的时候为什么不粘，卷不起来
女少口阿
奥利奥打钱
这个好诶
喜羊羊虎年那部的曲子!
好多解释bgm的老实人哈哈哈哈
我滴乖乖，up更新了
华莎同款海苔！！！
伸腿瞪眼丸
看归看，做是不可能做的
牙痛，看到甜的更疼╯▂╰
哈哈哈哈哈哈哈哈哈哈
有点吓人啊
他的歌单好杂
哈哈哈哈哈哈哈哈奥奥利利
这还不容易熟是在开玩笑吗哥
能不能不每次都做的那么糊
果然好吃的东西都是热量爆炸吗
这个酱汁腌鸡爪也可以哦
可是中间是番茄……
这个叠的方式不错
又要做蛋糕了吗
其实不腌做出来的也一样的
大户人家
无意义了 想减肥的出去好吗一直说热量热量 本来就不是经常吃 偶尔吃一下怎么了
哦豁这个我做过 还不戳
热量
喜欢
喜洋洋
爷爷泡的茶
爷青回
不是我说，这些得多甜啊
大户人家
食堂经典菜系
爷青回
前面组糕的等等我！
看成奥利给的我还有救吗
一个傻p他就是酷酷滴
挺喜欢吃糖的。
分子奥利奥？
喜羊羊！！！
保质期几天
我看成了奥利给……
虽然但是这饼貌似厚了点
用奥利奥做奥利奥
哇绝
哇  这满满都是脂肪。。
同款弟弟，上周刚把弟弟打碎
致死量
热量爆炸
菲利奥
哇！
up是男的？？？
梦回2010
求up体重
你再骂
八戒！八戒！心肠不坏～
bgm是什么？！
要死
我高中起床铃声
为了BGM点赞！！！
童年回忆
龙吟奥利奥笑死
这个音乐配的绝了
我笑了你这bgm配的
康师傅粉包就算了吧
打扰了
少年派～～
虾片不香吗
妙啊
我怀疑我们的锅一样
八戒 八戒 傻得 可爱
八戒八戒
我看着像塑料
你有没有想过，叫它“三角”呢？
果酱
hhhhhh
八戒
Schnappi
弃蛋食汤！
果不其然
我的DNA动了
收藏比点赞多
差点看成马桶盖……
好家伙bgm也骂我
一直纠结这个锅怎么用，这回找到了
好家伙这都什么BGM 
八戒八戒
这小说我看过啦
热量炸弹
大户人家
很早
七宗罪
我上尿尿吡
奥利给
费劲
好奢侈的蛋
上厕所的时候看这个然后不小心咽了口口水
伸腿瞪眼丸
厶么公∥幺紅红
番茄指定没熟
热量爆炸
这个棒
学到了！
？？？？
小鳄鱼
啊！还可以这样
喝掉哈哈哈
伸腿瞪眼丸
mvp:芝士
你们咋这么挑呢每个人都有自己的口味不能要求和你一样嘛~
简单
bgm笑死我哈哈哈哈哈哈
我们食堂的经典单品，个人觉得不是很好吃哈哈哈
《简单》
这是魔法吗
隔着屏幕已经被齁死了
BGM 哈哈哈
你再骂
我让这bgm乐欢了
小学广播操音乐
bgm是啥啊
按了两次，暗示我们点两次
↓下面的绝了
让我想起了 花甜小公举
哈哈哈哈
哈哈哈哈
这饼哪买的
同款锅
！！！！！
撒奥里给
这是巧克力做饼干。。
小猫咪能有什么坏心眼
这个好保存吗
这都能熟?
有点像塑料
花心超人
喜羊羊美羊羊懒羊羊沸羊羊~~~~~~~
《奥利奥花卷》
超大号麦丽素
饿了
胖死了
糊了
这滤镜就离谱
BGM啊啊
胖死算了
闲死人 h
什么p
是你吗sha b   shabshabshab
啊？我在学校经常吃煎鸡蛋土豆饼
我就看看，
这些是奥
甜死了
像虾片
爷！关！更！
少年派！
表白BGM！
秒啊终于更新了
阴阳路
锅怎么卖
恕我直言，奥利奥夹心才是甜的，饼干是微苦
地铁 老头 手机
热量爆炸
全都好多趟3啊
ohhhhhhhhhhhh
上海麻将
这个音乐突然想起了三个女人走在医院里
高糖
甜就别吃呗
太甜甜了
妙啊
觉得甜就不要吃，人均糖尿病？
同款锅
菲克力
一个个都说热量过高，美食的热量就是很高吗，如果害怕发胖的话就多运动吧不要再坐着刷手机看美食了好咩
烤…烤冷面??
猝不及防
糖尿病你m呢
这调味了？
什么锅
黑暗料理
少吃甜
老是把陆羽泡的茶听成秃驴泡的茶
我竟然看出了迷你厨房的感觉
啊！音乐杀我
紫菜锅巴
求bgm
你还骂
白糖不拌一下不得齁死
Bgm叫啥？
学到了
用奥利奥做奥利奥
周笔畅！
爷青回
白嫖失败
现在我有充分理由怀疑奥利奥给up塞钱了！（狗头）
你再骂！
哈哈哈哈哈哈哈哈
奥利奥长胖套餐虽迟但到
奥利奥虽迟但到
徐怀钰 天使
DNA动了呀！
太腻了
浓底了
没有奥利奥的可以用奥利给代替（doge）
为啥要加盐
我手机又响了
一个傻批，额宰了库库迪
这个声音八成是邓丽君
又不是所有美食的这样死高的热量……减肥怎么不能看美食区了
前几天刚买了个同款铲子
其实我觉得倒不必一种食物一首BGM，另外BGM声音小一点，舒缓一点说不定会更好
我也想要这样的男票。。up是女生的话性别可以放松一点要求嘛？
龙吟奥利奥
厉害
一看这手肯定不是女生啊
哈哈哈哈哈哈笑死了
太省事了
《简单》
口水先流为敬了了
八戒八戒
我选择盐豆鸡蛋烙大饼
哇哇哇周董的歌诶!!!
喜羊羊!!!爷青回
汉堡肉
这能熟？
建议把食材煎熟再组装
奥利奥:过不去了是吧
叫我的话只抹老干妈
看了牙疼
我用奥利奥做奥利奥
啊奥利奥竟然这么黑的没感觉哈哈哈哈
啊啊啊，有人吃土啦！！！噗嗤哈哈哈
哈哈哈三方
你再骂？
这儿厉害
让我想到了奇怪的，，，东西
胖死吗
致死量
奥利奥永远不会缺席
简单？
扎几个口应该就不会卷了吧
狗皮膏药
喜羊羊！！！！
大力丸就做好了
大白菜鸡老祺
越南春卷皮
这里建议草莓去子（狗头）
一直发热量热量的都是瘦子们这位
BGM排面！！
建议一口一个直接吞（doge）
下一个吃货鬼才就是我！
奥利奥虽迟但到
bgm：battles and wastelands
奥利奥虽迟但到
神仙阿婆主
胡仔越来越厉害了！！好棒！！
溏心蛋！！！
喜欢吃甜食的我狂喜
为什么看着并没有食欲
致死量
要过年了，这样放在全是年货的冰箱里会拉肚子叭
猛男/王宝强
卧槽同款锅
这个饼本来就是熟的
我光顾着听歌了都没看视频了哈哈哈哈哈
用这个炸超级油的，一吃一口油
奥利给
胡一菲思维
一口十斤系列
土豆加鸡蛋。。。
有一只小鳄鱼～
BGM好评
bjm不是骂人的哦
甜到牙疼
祖安小鳄鱼
up可以去搜搜奥利奥饼干碎
是巧克力做的↓
热量炸弹
我的手机铃声！
这土豆丝颜色也太，这滤镜就真离谱
热量爆炸
这个bgm好有年代感哈哈哈
流口水了
叠饼get√
胖
奥利给！
我选择死亡，这不就是学校里做早操的音乐吗？
糖尿病警告
大郎，该吃药了
收藏量惊人
滤镜哈哈哈
甜品糖就是多，要不然没味道
？怎么骂人
奥利奥二杀
奥利奥三杀
Bgm爷青回
喜羊羊
你再骂？？
bhm
爷青回
已经开始腻了
你可太会吃了
妈耶
同款刀刀
新概念奥利奥
哇
学到了
你再骂
爷青回
原来我离胖只差你。
爱辽
都是熟的东西。。
应该放点芝麻那个春卷
大厨发胖 
