一播放！
话说迪丽热巴走路好帅
我猜这里会有番薯
女主人设太好了，无傻白甜，无傻白甜
比烂的时代只要烂的不彻底都算是优质了
那还剩？？
沈翊，他抢你名号
大女主yyds
告辞
它是上下两部剧还有恰似故人归
这么多人啊，好耶
真的好看
对对对！
哈哈哈哈哈哈
热巴的化妆师都澄清了他的皮肤是真的好
哈哈哈哈哈哈
顺德？？？
细节
这部真的不错
押韵是传统艺能了
那是因为热巴本身就比较白 化妆师都发了原图了
哈哈哈哈哈哈哈
1.8W人没有弹幕？
优酷独播嗷宝贝们
不愧是杰大!
真的挺好看的
咱就是说作者本人也在催更剧
我好快啊
哈哈哈哈哈哈哈
现在最虐我的是要停更几天
与君初相识就是好看！好剧
花盈？？？？
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
超好看！大家都去看呀
为什么就不能承认迪丽热巴皮肤白皮肤好呢？
说真的我觉得这部剧不咋地呀
22分
其实这剧节奏好像还行，有看下去的欲望
我不会考虑这
好家伙，押韵了
好喜欢迪丽热巴演的纪云禾
哇哇哇！！
我觉得比小说还充实了
我看过小说我觉得这剧编剧可以改的合理
我一度以为这是反讽……
昨日重现
二号机！！
现在很少有这种自由反抗的女主了，挺喜欢纪云禾的
与君真的很好看
热巴演技不错，去看，会有惊喜
一定要使用优酷4k！
最近看了这剧，算是近期好看的了
小花楹已经不是那个小花楹了！呜呜呜
捕风捉影小能手哈哈哈哈哈哈哈哈嗝
真的不错，我也专门去补了小说，看后期剧情怎么发展吧
真的很爱纪云禾！！谁不去看我都会伤心的OK？
魁拔？
这个角色适合热巴的
迪丽热巴那个是她本来就白，化妆师说的
在仙侠剧里算品质比较高的了
小说更虐，女主很晚才爱上鲛人
热巴演的很好
女A男O给我冲！
这不是花楹嘛！！！！！！！！
顺德我也喜欢哈哈哈哈
追平了，挺好看的呀
求生欲，哈哈哈哈
香蜜单看剧情是好看的
主观有余，客观不足哈哈哈
顺德双皮奶好吃，放过顺德吧
感觉在听你是我的荣耀剧评
 香蜜也一般吧
同期最佳
女主还真不是傻白甜
霸总没错哈哈但是霸总是女主
真的好看，特效不错，热巴演技进步很大
香蜜真的有那么值得吹的吗
个人觉得剧本比原著更好。
有没有可能是人家本身就白呢
BGM好生的上头
本宫。。。。。。。
个人认为女主人设是天花板了
不让我看身子，怎么看伤[滑稽]
剧里面人物塑造更丰满
感谢up主为剧发声，谢谢！！
我要说！与君初相识真的好看
我喜欢纪云禾哈哈
纪云禾真的可以
真的很好看
女王和安度因
立意还蛮有意思的，与其说是谈恋爱，不如说是一个有关反抗的故事
国产偶像剧7.8分已经算好的了
我喜欢这种大女主，终于不是傻白甜了
说的真好
纪云禾真的很帅
男主不行，颜值不够
纪云禾的人设特别好，顶级美强惨
看了小说才来的
我也这么想的但没你说得好
今天花絮可以听一下热巴原音也很不错，可能剧组有剧组的考虑才用了配音
上面黄字有心吗？什么人啊
与君确实是一部宝藏剧集
热巴演的太好了
确实，女性角色都很有意思，配角都有血有肉
拉近景的时候男女主毛孔清晰可见
有点意思诶！！
真的好好看
纪云禾老惨了
好看
？？？
迪丽热巴本身就白得发光，总不能让人涂黑粉吧
冯小刚：有被冒犯了到
我来的好早~
就是说……绝美鲛人……纪云禾是不是从来不照镜子
热巴好适合这种角色
熟悉
这部剧在最近所有剧中算很好的了
看了挺上头的
噗
看到我难过死了，全世界都在挡着啊啊啊啊啊啊
终于等到你说与君啦
捕风捉影小能手~哈哈哈哈哈哈
真的好看！！！
呜呜呜热巴 太美了！！！！！
我说咋这么面熟，原来是花盈！
霸道护法和她的小鲛妻
好剧就是好剧，非要酸一句全靠同行衬托，咋地，掉泡菜缸子里了啊
很不错的一部剧，果然还是得剧情为王
哈哈哈哈哈哈我就知道你会来
看剧的时候不建议开弹幕
迪丽热巴演的好，纪云禾很打动我，其他演员也棒，节奏快，不一会就开始持续be的感觉，哈哈哈！迪丽热巴牛
鱼尾确实大
每天都准时6点看比吃晚饭都准时， 但优酷不准时会提前
这部剧是大女主剧，只要女主人设不塌，就不会烂尾
握草不是这真的有这么火吗一点，1.29亿点击量？？？？
我是咸雞
这剧迪丽热巴好漂亮
前面顺德人不要逗我笑
这剧可以放心看
这部剧我一开始觉得男二丑，后来居然陷进男二眼神里了
好看的好看的
哈哈哈哈，喷的那些点，up主都弄出来了，还用事实打脸，好好笑，黑子去黑都不看实际的
优酷独播
迪丽热巴真的很适合大女主，内娱那些天天靠cp感卖剧的没必要
就是没播前被黑的太惨了，看了之后真香
魁拔。。
我们纪云禾可是美强惨啊！
海里的叫海鲜
缺德仙姬
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
迪丽热巴在剧里状态简直好看到爆
女强鲨疯了好吗
喜欢女主的人设，以后国产剧多来点这样得女主好吗？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
笑死我了
化妆师蛮走心的，妆造都很贴合角色
哈哈哈太棒了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈救命
爱大女主真的入股不亏！！！
嗯，我追这剧完全因为做饭洗碗时不需要用眼睛看字幕，这剧真的还可以
与君真的很上头
哈哈哈哈哈哈哈哈
迪丽热巴最近两年打通了任督二脉吗？剧质量都还不错
笑死了笑死了，这段太搞笑了
前面那个说无脑甜剧的，我们看的是一部吗？
与君初相识就是好看
剧情有点拖沓，感觉钱都花在了男女主颜值上了，其他的全部路人脸，每一个好看的
迪丽热巴演鲛人就好了
我也原著粉，哭个der？？有魔改原著吗？？服了
旁边人都在看
角色真的很适合热巴，女强人设
强推与君初相识！超级好看！！！
有一说一这个点鱼尾真的大的过分，有两个任嘉伦了
哈哈哈哈前面的看看热吧的脖子或者手 或许人家本来就挺白的呢
断更4天 我怎么办 
好搞笑，加勒比海盗的美人鱼笑出声
有爱情有亲情有友情
地三鲜
喜欢
特效真的很好
滤镜舒服 改编合理 演员情感到位不违和很合拍 这还不叫好那什么才是好
故事线新颖，不傻白甜
这里的爱情，是原因是坚持下去的理由，纪云禾如果没有爱，她可能更快活
xswl还抢我们沈翊头衔
这剧真的好看
哈哈哈哈哈哈哈哈
剧情不错的
迪丽热巴那颜值感觉和别人不是一个次元的
尊享的会员都可以看到优秀的特效
感觉这剧在讽刺一些什么
其实男主也不算丑吧
前面的，二号机就是安利
女主控必看，女主人设我爱上了
女主人设国产剧天花板真的
确实啊滤镜好好能看见毛孔粉底
确实值得一看兄弟们
这部剧真的可以的
香蜜的三观一言难尽
同行称一下，这局还凑合吧
怼天怼地，有理有据呢？
哈哈哈
真的去优酷开帧享模式，女主脸上的绒毛都看得见，优酷的画质确实不错
纪云禾：没错，霸总正是在下
迪丽热巴本人超级白
哈哈哈哈哈哈哈哈女主才不傻白甜
迪丽热巴真的很适合演大女主，她以前演的傻白甜我都不想进去看
这部剧是真香
特效真的很好看！！！
长意
哈哈哈哈哈哈哈哈哈
《一定是洗地》
吟詩作對
但是还是没有cp感
哈哈哈哈哈梦回你是我的荣耀
去看十四集！！女主演技真的牛！
其实感觉这部剧隐喻还挺多，都是目前热门话题
天 i美强惨冲了
自信点！！就是好看
什么鬼东西
迪丽热巴这个配音不太喜欢
香蜜是什么好剧吗没看过。
逆德！
挺好看的
这部剧的女性角色都很好！！！
我发现迪丽热巴好像真的适合长相柔一点的男主，看剧更有CP感，照片Get不到CP
yysy 我觉得电视剧有些地方比小说详细 充实了一下 能懂了
哈哈哈哈哈哈哈哈，鹿人的求生欲
这一段热巴好叼的样子
对，迪丽热巴演的纪云禾不是恋爱脑，但是她能获得爱，就是因为她还是相信爱的，要不咋能坚持那么多年
是的，我原著粉，我觉得可以的
我开始也以为顺德是个地名....后面发现是个称谓
与君真的很好看，感谢鹿人安利
男女主挺好的，演的
up主评论很到位，i女主控真的值得
紀雲禾仙俠大女主天花板
这剧是真的好看！
常规跳过
感觉这剧可以打8分
有一说一，与君的剧组和编剧很在线
真的好看
超级好看 女主男主双双在线 演技颜值牛
开头这个造型可以类比成吉利服 纪云禾为了捉姑获鸟才这么打扮的
难怪陆地那么多人磕，长相柔一点的更男主的确适合
特效真不错
问题是这部剧演员大多都演技在线 也没有拉胯戏份 暂时来说我认为可以一看的
夠強夠美夠慘
推荐大家去看
好像几个小up主都在夸
哈哈哈哈哈与君看起来
同志们，去看吧！看了你就知道有多香了！特上头特精彩
线下见过热巴，后来回忆的时候最深刻的就是，她好白好白
剧本真的会，改得好，看过书的人都能体会到
女主又不是一味只有爱情，改编也蛮尊重原著，挺不错的
是的真好，就这样还说纪云禾妆啥的，我真是一个大锤过去，想黑迪丽热巴就能不能理智点二
特效明明很好，不知道一些人在尬黑什么
我为了审判烂剧看了四集，然后真香
纪云禾绝了绝了
哈哈哈哈
热巴这部剧里真好看啊啊啊啊啊啊啊啊啊
国产剧好久没有人设这么饱满的大女主形象了！
就爱女强
女主人设太爽了
女主人设太好啊迪丽热巴演的不错
特效方面，时而穷时而暴富
听别人说好像评价还不错
任嘉伦戏份不多，但就是把长意演的很好啊
这部剧吸引我的就是女主不是傻白甜。
这剧还不错
看了还不错，可追
cp感也是靠演技来带动，与君可以冲
他马得哈哈哈哈哈
除了几大主演，其他人颜值不行啊，特别是空明，
噢！棋子和囚徒互生情愫！get了！
女主真的帅的不要不要的，绝了绝了
喜欢大女主必看！女主真的美强惨！！！
剧本改的比原著丰满，好多细节都丰富了
看剧get到了迪丽热巴的颜
只想看热巴，男主……
说的我都想哭了，确实如此
唯有«大明王朝1566»
在认真听故事
纪云禾说最硬气的话，挨最毒的打
任嘉伦演技真的很不错
纪云禾就是小白鼠，妈呀！想起来还想哭
哈哈哈哈哈哈
女主纪云禾又干练又深情又善良又酷飒，绝了！
没人夸夸导演吗哈哈哈
纪云禾真真一生反骨
纪云禾坚韧的性格和身上的破碎感真的绝了
任嘉伦演技真好
顺德仙姬也只是大仙师爱慕之人的替身而已，就一张脸
特效和剧情真的是相辅相成，真的上头啊朋友们
我被任嘉伦的演技吸引到了，长意很好
好多好多，不会处罚你的
至纯至善的长意
太喜欢杰大了
因为迪丽热巴皮肤真的白啊，不是滤镜！！！
里面女性角色改的都挺好的
这个配音真的听腻了……
这剧没bug
纪云禾找到了同道中人，以为他们一样都想自由
怎么看你解说都那么无聊
听别人说听不错的
迪丽热巴把纪云禾演活了
纪云禾真的是仙侠剧女主人设顶配
鱼尾巴原来这么大啊 那确实不是正常人该有上身大小
隐忍型女主
剧情好看！
纪云禾真的很好
不啊，一共40几集吧，分两部
真的太爱这种大女主人设
爱了爱了
这里特别好
我真的坠入爱禾，迪丽热巴在里面超级美
能打个7分左右？
 人生中总会反复爱上任嘉伦
求生欲警告
14集女主开大真的帅
这剧看到毛孔
原作者九鹭非香都在追剧
咱就是说  国产女主终于有部强的了
当下市场
任嘉伦演技真好
驱啊！驱啊！我让你驱散！！（对不起DNA动了）
本来看阵容觉得一般 不屑的打开打算骂一下结果真香了谁懂，，
哈哈哈棺材钱
与君的三观很正
女主人设我很喜欢
女主人设很好！！
迪丽热巴这部剧让我对她有大改观，发现不能听别人瞎说，她演技真的很棒
剧本真的还可以
啊这
大尾巴鱼太萌了，好可爱
剧情是挺新颖的，节奏流畅主要是
与君初相识真的好看，好久没这样追剧了
迪丽热巴演的纪云禾，悬崖上的打戏帅呆了
纪云禾真的人设超好的
挺好，追了八集
纪云禾是霸总
被任嘉伦帅到了
一万多人妈耶
这部女主是霸总哈哈哈哈
老谷主给纪云禾搞人体实验 把她搞成最强的了
好像在说相声
我看上头了，与君初相识太精彩了！
国超真的很会演，含泪数钱的快乐只有长意懂
沆瀣一气
与君好看！
陷入任嘉伦
女主霸总模式男主傻白甜救命
其实还好没有大肆强调“绝美”  用词多为好看 身手漂亮这种
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
真的好会押韵
呵呵，真的醉了
任嘉伦苏入我心
哈哈哈哈求生欲
哈哈哈哈其实是纪云禾先骗鲛人，把自己给骗进去了，觉得这小白花怎么这么清纟屯不做作
哈哈哈哈哈哈哈哈哈哈哈
还是美强惨霸总
任嘉伦演起戏来苏里苏气的！
女主控天菜
不错，加入清单了
这部剧里所有女性角色都好好
是真的好看啊啊
热巴本来就很白，之前粉丝骂化妆师，化妆师还说别骂了，我们宝本来就特别白，他以后底妆会小心点哈哈
纪云禾一身反骨
任嘉伦这剧里状态也太好了吧
真的没人会不爱纪云禾
改的很好，小说没法拍的情节编剧改的更合理了
太喜欢看任嘉伦演戏啦！
还行，长意挺可爱的，比我想象中好很多
比小说丰富一点
任嘉伦多多演戏，造福我们观众吧
保护哈哈哈哈，热巴粉在此
555.5
哈哈哈哈哈
任嘉伦的确会演，长意是个小可爱
国产剧的男鲛人没一个好看  狐狸倒是个个美釹名副其实
任嘉伦和热巴演的都挺好，配角也好
14集我看了无数遍！！！太燃了，太精彩了！真的
剧情不错，看了感触蛮多
吓死了，哈哈哈哈哈哈
纪云禾女主控天菜
纪云禾满足梦女的所有想象
任嘉伦演技不错
任嘉伦是怎么做到长意和周生辰完全不同的？
开帧享画质可以看到脸上的小绒毛，真没怎么磨皮
全靠同行衬托
这里是纪云禾争取训鲛，为了让仙姬满意，求得自由
香蜜占了那年唯一上星黄金档的光 本身质量一般
这不是应该的吗？在夸啥？
优酷独播
我用臻享能看到脸上的毛毛
任嘉伦好帅
三生三世背景哇
话说顺德最后死了没？
任嘉伦演得很灵
草 与君真的是好看 看了这么多集没快进
小说情节好但文笔有限
热巴演技很好啊啊啊
任嘉伦又让我入戏了
我是被长意的可爱表情包吸引来看剧的，还行
听热巴这个配音有点审美疲劳了，同感赞我
纪云禾开大绝了
任嘉伦出场即高光
那海里的是海鲜？
最近的剧只有与君的剧情比较在线
放下偏见收获一部好剧，良心话
哈哈哈哈哈哈哈哈哈
这个尾巴还挺好看的
这部剧配角戏份原著里也有，也很多，男二我看书时就挺喜欢他的
终于有一部真正的大女主剧了
这才是真正的女强大女主
肌肉衣这个哈哈哈哈哈哈幸好只出现了几分钟
 人生中总会反复爱上任嘉伦
任嘉伦这剧里真的好可爱！！！！
哈哈哈哈纪云禾女主控的天菜
陪我妈追任嘉伦的剧
嘿嘿 就是好看
任嘉伦好苏
真的好看，中国人不骗中国人
女性角色刻画都挺好的
任嘉伦演技蛮不错的嘛
确实好看
男主演得超级棒
大爱长意
这剧的女性角色，很棒呀
这剧真的特效，演员演技，剧情都值得一看
永远相信任嘉伦的演技
迪丽热巴纪云禾美强惨天菜
长意出场即高光
有一个画面，就是修士打架，双方咋都在地上跑。看得我有点懵
上一次求生欲那么强还是荣耀笑死了
弔  图  一  大  堆
一定开到优酷最高清 谢谢大家
演技是能拯救cp感的
纪云禾内娱女主天菜
任嘉伦苏入我心
纪云禾真的是仙侠女主人设顶配
与君更新的都追完了，目前观感是剧真不错，推荐
没错霸道总裁纪云禾哈哈哈哈
求生欲
国超这次我可以
任嘉伦演技真好
三连了
剧情和演技在线，cp感啥的信手拈来
我先听听你讲，再决定看不看剧
还有下部 加起来确实40+
改编优质
改的真的棒！
哈？这部剧别的不说 特效还是蛮nb的 建议看女主变狐妖片段
讲真，这个戏让我对迪丽热巴有了新的认识
我觉得挺有cp感的呀，反正看剧的时候哭了也笑了
迪丽热巴皮肤太好了
改编人物饱满立体
我看见热巴的毛周角化了
奖励一歌顺德
国超的演技还是这么惊喜
我不信我走了
海鲜这个不要太好笑了
这里迪丽热巴确实演得很好
总而言之就是改的好
任嘉伦演的真好
还有二十多集，后面内容比前面更好看
这个剧里面的女性角色都很A
传下去，三代鹿人是巴粉
被长意圈粉
去看！
迪丽热巴真的漂亮
哈哈哈哈哈哈哈哈
开臻享模式发现迪丽热巴的泪痣是突出来的
呦西 好帅 想看了突然
小白花长意真的立住了
就是没美颜
同样的剧情分析和文案 上一次是荣耀
好想给你投币，但是我没币了
顺德是单纯的坏还是因为有自己的苦衷啊
哈哈哈哈哈哈哈
这种男主小白花人设，真的不错，长意演技也好
周生辰剔骨，长意断尾，虐虐更健康吗？
土豆！！！
纪云禾这人设绝了一身反骨双商在线 顶级美强惨 了解一下
我觉得任嘉伦不丑啊，反正长在我的审美点上
就是OST一般，其他都挺好的
剧好就是底气
真的好看！！！
任嘉伦演的长意好萌
很符合原著哎 
迪丽热巴在里面真的可以！！纯路人
笑死了哈哈哈哈哈
长意的前后反转，角色塑造的很成功
长意，咋们搞事业吧！
就是导演要求的啊，演员背锅而已
任嘉伦让我真香了
长意真是一朵小白花，哄哄就跟人跑了，回家得教训他一顿
竟然都快播完了
这部剧女主是真的强大 倒不是说她多厉害是她总在保护别人
任嘉伦演出了我心中的长意
】】】、
记住了是底线，我真的一年到头没有几部剧是追完的，看到16集与君真的好看
花盈啊 长大了
真的很喜欢女主人设诶……
长意太好哭了
下次还敢
打这么多字也拦不住你马上被打成主演粉
额起子？
正在追这部剧，确实挺好看的
国产剧！捏吗的！给我苏女主！我爱看！
陷入任嘉伦长意，萌萌哒好可爱
局里面男主太丑不说  演技居然也被叼打了
国超演技我可以
顺德有没有一个叫牛展的上仙啊
任嘉伦这里很好诶，长意奶呼呼的
大爱长意
近期的剧只有与君让我坚持了下去
顺德人：？？？
对热巴改观了，纪云禾虐到我了
土豆，你怎么变了！变得这样无情（doge）
那就去看琅琊榜吧
我喜欢只作为剧评人的评价！
任嘉伦演技很好啊
已无退路唯有前行
昨天国超搁浅那里确实挺美貌
永远相信任嘉伦的演技
这剧热巴演的不错
这剧改编的挺好的
喜欢男主
求生欲
好黑暗的集数
男主越看越帅的
长意很可爱啊，萌死我了
哈哈哈哈哈哈哈
纪云禾说的话好想哭
哈哈哈哈哈哈哈哈
形容的很对
长意太帅了
？别以为我不知道你在水视频凑时长？
原著粉，很多地方改的很合理
也可以说一下余生请多指教吗？
肌--肉---衣---
确实不错这剧，同事安利的
纪云禾在剧里漂亮极了，随便截图
毛孔都清晰可见啊
任嘉伦的长意太帅了
刚为任嘉伦的小南辰王哭过
剧本其实节奏一般
男女主同框太少
哈哈哈，真的好看！
滤镜很舒服
姐妹们，上下部的，4.1完结
任嘉伦的前后反差我爱了
哈哈哈哈哈
近几年玄幻最佳，我说的
开优酷的帧享画质毛孔看得清清楚楚
没有太夸张的滤镜，比较自然
任嘉伦对角色的掌控能力真强
哈哈哈哈哈
能吸引我的也只有任嘉伦的演技了
是真的啊！还没看的抓紧看，给自己和剧一个机会
任嘉伦又让我入戏了
看这部剧不用快进节奏蛮不错
你怎么敢夸迪丽热巴呀，她黑粉会撕了你的
确实，色调很舒服
好喜欢长意啊
也没必要说同行衬托吧，就是单纯的好看
国超很会演
女主控注定要爱纪云禾
任嘉伦演技真的绝了
看到任嘉伦的时候我就知道是垃圾了，还搁这吹？取关了
纪云禾美强惨
好喜欢长意大尾巴鱼
任嘉伦挺帅的啊，没看过他的剧这次被吸引了
笑死了这段自白哈哈哈，这是被谁吓怕了
任嘉伦的演技真的要细细品
我爱女主的人设
我喜欢这部剧里的女性角色，好久没看到这种了
弹幕混战
这个解说套路和荣耀一毛一样
哈哈哈哈哈哈本来打算颁奖
迪丽热巴牛壁
可是这个假肌肉真的好辣眼睛
喜欢长意
任嘉伦真的很会演
迪丽热巴这部剧里每个镜头都漂亮极了，随便截图都不崩
不降智，不傻白甜，特效好，剧情好，人设好，这要还是不行，那内娱没有好剧了
迪丽热巴真的是除了跟高伟光陈伟霆有CP感之外其他人丁点没有
喜欢任嘉伦的长意
长意的呆萌杯任嘉伦演的太可爱了，少一分傻，多一分油，恰到好处
只能说书中纪云禾活了
看这部剧主要是想看任嘉伦演技
纪云禾简直是女主控天菜
哈哈哈哈哈哈哈哈哈哈哈哈哈哈好长的声明
哎呀妈呀，总结的很到位
大家一定要开会员，用4k
这个编剧不错
他押韵一直可以的
up讲得很好
哈哈哈
与君确实不错，就是更新的太慢了
优酷独播优酷独播优酷独播
改编的比原著好，细节增加了很多
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈，做视频有求生欲不够，平时也要提高警惕呢
哭的我脑壳疼
这部剧编剧很好，比较有脑子
女主不喜欢，演的都没感情
任嘉伦的长意好看
纪云禾真正的美惨强
我还是很喜欢长意的，这鱼可爱
我觉得编剧很好，反正看过原著的我有惊喜到
女主这次不是傻白甜，是没脑子
我还真是看与君get到了任嘉伦，没想到他这么可爱
我之前还看到原著作者在催更啊，笑死了
这部剧每个人都跟女主有关联，所以看起来割离感不会太重
这剧get到了任嘉伦的演技
草
又是乔诗语
i女强的可以冲！
女主一点也不合适，难看死了
哈哈哈哈哈哈哈哈
一开始不抱期待 但是看了真香谁懂？
长意长意
纪云禾和长意都很善良
嘎嘎嘎嘎嘎嘎嘎嘎嘎嘎嘎
热巴不合适，没演技不要演了
大尾巴鱼上头
海里的叫海鲜
真的太爱纪云禾了，美强惨天花板
男主太丑了
任嘉伦演的鲛人真挺好的！
任嘉伦的乖乖鱼太可爱了
女主好违和，丑不喜欢
国超可以！
这部剧太好看了，喜欢长意
现在已经到了看封面就知道鹿人立场的地步了
我向往自由——
虽然但是除了这个肌肉衣我觉得这部剧可以冲全员演技在线
被绑架了你就眨眨眼
i女强被纪云禾爽到了
迪丽热巴真的皮肤好好剧里毛孔都能看到哈哈哈哈
说实话，热巴太好看了
我的大尾巴鱼，太好看了
前期的长意真的好可爱！！国超演的超好！！
优酷会员臻享模式，你  值得拥有
还能再投几个币不？
是不是南海和番禺一起搞事情？
哈哈哈哈哈哈哈哈
没完没了了 告辞
迪丽热巴真漂亮啊 好像更漂亮了
迪丽热巴和任嘉伦演的都挺好的
不是42集吗？？（优酷上写的）
可是任嘉伦真的好丑啊……
