一播放！
《美食区up主》
用气球（确信）
你就为了做个吃的
本期最低成本：保鲜膜
就凭这耐心投币了。
汉堡
忽然眼熟
《保鲜膜测评》
加油
《省》
用气球啊
你这个家，得有多大？
我突然觉得b站只能投两个币少了点……
有没有可能保鲜膜也没想到要用来干这个
保鲜膜测评［doge］
巧克力up主
一模一样
泪目
保鲜膜测评[doge]
心灵手巧！
哈哈哈
可以去做实验吗求求了
美食博主家真是什么都有呢
可以打磨喷砂吗
一模一样
有没有可能是糖的问题
这pe材料可以做食品？
现在这个保鲜膜成本也上去了
原作就是压出来的，：不知道怎么做到的
用橡胶不就好了
助力每一个长了人的肝
《这位更是重量级》
省点钱，斥巨资，这就是有钱人的乐趣
要不，自己做保鲜膜吧
原来你也！
助力
伏地魔！
出现了，实验室做菜
所以。。。这是保鲜膜测评视频？
？
有没有想过是那个圈的问题？压强太大了
钞能力
用火烧烧
一模一样
莫娜！
为什么不用气球
有没有可能是倒的？
wc
要不试试sls的
wc，游戏王的处刑曲
花心要低于花瓣
太卷了……
哈哈哈哈哈哈哈哈哈哈哈哈哈
对8起 没忍住笑出声
太励志了
好家伙 弹性真好
啊，放弃老朋友，来，电子终结龙
这期牌佬狂喜
哈哈小王太可爱了
幽夜净土第一法师
用气球不行吗
开始挣扎
200块一张膜？抢钱啊
不要弄那么紧呢或许？
《我有罪》
家中常备实验室是吧
进度条说明一切
三思啊………………
生化8同款［do ge
……
他真的，一个视频可以写一篇论文是吧
我想出一种情况，你们是不是绷得太紧了
一模一样！
这特么专业实验室了呀
省点钱？？？
个人觉得单纯就是你们膜崩太紧了
他甚至还愣了两秒
多少钱？？？！
我趣
没有想到简单顺利的竟然是做吃的部分
实验区up
哈哈哈哈哈哈哈哈开始挣扎
助力每一个梦想
要不弄个气球？
原版的就是用保鲜膜撑起来的
币比赞多
你这是实验室吧
新粉，这就是美食区up主吗？（）
白鸽狂喜
拿气球做不行吗？
接下来一个月 小麟家的主食就是保鲜膜
这玩意可太难闻了┭┮﹏┭┮
啊，才8千多啊
没可能需要一卷缠绕膜
那把保鲜膜做成气球可以吗
既然气球可以，那为什么不把保鲜膜盖气球上呢
这种算不算塑料啊
家人们我DNA动了。
感觉是气压问题啊，边缘戳个洞呢？？
全靠小王好吧
茅台
小王做的玫瑰花很好看诶
树脂666
手套呢防护服呢
这是美食区
好家伙，家中常备系列又添新成员了
本期最贵材料_保鲜膜
14.4了~
一模一样
终于更了！
可是我的专业就是这个
都是一半
《家中常备》
和我们学校的打印机一样
助力每一个灰飞烟灭的梦想
我是他楼下批发保鲜膜的，现在已经买了两套汤臣一品了
？？
一摸一样
一摸一样
气球。。。
水凝膜，doge
卧槽，原
卷！实在是太卷了！！！
UP的笔我有同款，超好用，而且容量超大
我想看
所以为什么不在地板铺报纸呢
“美食博主家里真是啥都有呢”
哈哈哈哈哈哈哈哈
用气球试试
买实验室提上日程
投币回个血
14.7W
这视频挣的钱够你成本吗？
不许凶小王！
绝命毒师既视感
挖坑up主
明明是美食区，这整的和绝命毒师似的了
这种工业化的食品能吃吗
这做出来的东西能吃吗
大发被发现就是上热搜
加油
有up用气球
反沙了
先吹出来，马上用冰水，再撒气
用厚点气球? 虽然可能不耐高温?
翻模蛋糕大佬早用过了啊
已经够了哈哈哈哈哈
用水气球冰冻
有钱人的思路……
气球啊
这是化学生吧。。
白鸽狂喜
家里有矿
一模一样
莫娜！
这是我为了做巧克力的挣扎！！！
我超游戏王
挣扎！
用tt的？
现在的美食区都这么卷了吗
保鲜膜测评区up主
草，哈哈哈。开头就感觉到了，真的磨刀不误砍柴工
对不起笑出了声音
有没有考虑过代购模具呢
你家多大啊？
？？？
好像我们实验室
树脂？哪有树脂
材料人DNA狂动
投币比点赞多
料理啊……
好家伙，美食区卷成这样了吗
15w！！助力每一个梦想
好家伙，一期一台新设备
泪目了，家人们
太厚了的话我觉得可以用吹风机浅吹一下
热知识：淘宝有店家做3D打印
拿冰呢
我超，原
通常召唤阿莱斯特
听到这个音乐我想召唤电子龙了！
一模一样
我意思找个碗涂点油也行吧
封口膜超贵啊  还细
我觉得可以拿水一遍遍洗薄
您申请个实验室吧球球你了，让咱学化学的来见见世面！
这就是！为了活下去的！我的挣扎
一模一样
《论美食区到底能有多卷》
凯撒处刑曲
准备做大饼？
洗衣机
套
爱迪生是吧
说下打印机品牌 避个坑）
虽然但是，你字打错了
好不环保啊
牌佬狂喜
马达马达达奈
不好
这么简单的形状，不如去陶瓷diy店做一个
三连了补点血
太挣扎了
《家中常备》
用大一点的碗口会不会好一点
TT不行吗
好家伙，莫娜
《花非花，雾非雾》
助力每一个梦想doge
怎么看着像个小人
加重常备小家电又增加了
用气球应该可以吧
手套呢
？？
为了省点油新买了辆车
这个蛋糕真的有那么复杂吗？
乏味
化学实验室啊这是
啊这，气球行不
！！？？
到底是为醋包了饺子
保鲜膜罩气球上
你怎么凶她！！！
这就是我为了胜利，所做出的挣扎！一得有！嵌合超载龙！
我的天太认真了
最后别忘了发一个保鲜膜推荐
你只有五千的时间了
不会要自己做保鲜膜了吧
好想让阿婆主送几台机子给我校实验室
把糖淋在冰球上呢？
绝命毒师
你家，真的可以开个实验室了
保鲜膜测评
真就开实验室了
打磨一下？哈哈
进度条并不简单
家中常备（1/1）
哇我也是这么想的
可以发给别人来打
上电磨机
美食视频no保鲜膜测评yes
可能是温度这类环境方面的问题
用丙酮放在密闭空间就行了
有没有可能戳个洞就行了
莫娜！！！
，，，，，，，，，，，
三个叠放召唤银河破坏王​
你不许凶小王！
其实都一样
他用的不是保鲜膜
我以为我电话响了
生命值都没亮就开始挣扎的屑up主
警察叔叔，就是他
什么游戏王专场
好的，半个硬币已到账
简单
梅姬斯图斯卿
大一点的碗应该可以
三连
韭菜们，投币啦
学校有
其实还有一种选择...
卧槽，莫那
你邻居会不会报警？哈哈哈哈哈
up真有耐心
必须给币
这是什么抽湿机 急需同款
我超霸王十代
好耶
大户人家
保鲜膜测评
同款抽湿机  
抛光糖罩试试（）
好家伙
做饭也太卷了
FBI(不是)
家中常备（3/1）
家里都能开实验室了
用封口膜
助力每个梦想
好家伙
亿模一样
自己造保鲜膜（赞
一模一样
艾玛，实木地板！那种三合板实木地板沾水立马膨胀，很难擦洗
这年头美食区up都得会十八般武艺了doge
那个，实验室用的封口膜….
控制变量doge
……200一张
能打手办。
你家啥都有啊
搞个半球模具？
重新定义省钱
有没有可能可以换一个大一点容器呢这个太小导致撑不起来
做好里面冲水不就光滑了
一模一样
有其他up弄了糖罩的小tips可以参考一下的
你没用过冈本牌的保鲜膜吗？
用喷枪再喷一下糖罩就透明了
卧槽，电子龙
啊这
清晰地说明3D打印技术还不成熟……
我竟然觉得不贵了…
和宠物店的洗猫机好像！
？？
光固化打印机吵死
用个气球不好么
TVv，v个串串vi。
byt
沪ca6996
为啥不用气球
？
气球涂糖？
话说还有一种很光滑的弹性胶体商品，你们应该懂的吧
说到做到
那厚的话为什么不慢慢打气撑开呢（doge）
会不会太烫了?
《-200》
世界的本质是建模（doge）
？？？？
可能是铁环太锋利
励志区up主
真能挣钱啊
下次也不一定。
哈哈哈哈这就是我最后的挣扎了
要不试试**套
太牛了
一摸一样
我终于知道学校的3D打印为啥这么贵了【手动再见
美食博主也太卷了吧
翻沙
祝力每一个梦想
《省  点  钱》
投币了投币了
太卷了
挣扎都可以挣扎
好家伙这么贵，原来我们学院还是有钱的
保鲜膜确实是家中常备
原来你也
牌佬狂喜
什么是甘纳许doge
有没有可能，TT更好用呢
异模异样
赞了
我不想输！！！
逼我投币十八
币比赞多
那自己做吧doge
