一分钟
为什么我看的第一话就是丧尸围城
艾米年轻时真是大美女
放弃爱情：指愿意被玄月封印对十月的爱
以前看过超好看
这是白羊座圣斗士么？
贪狼先生
三四
文武曲死的时候真的壮烈，哭死
的确跟圣斗士有点像
应该是接触过的食物
这我小学看的啊
喜欢贪狼
大结局还有后续是沧月的
二月第一份吻戏贡献者哈哈哈哈
我家还有前十本
肌体融合吧？
这是武曲？
波塞冬的！！看到封面进
没有人能抵抗白毛！！！
破军
一开始的画风
山寨漫画
爷青回
啊啊啊啊啊十月！
最惨主角
古悉兰
我有这期漫客
爷青回
我一开始还以为他们是侦探和怪盗的那种动漫
最喜欢2月子
8000了宝儿
前后期对比可以看出小松真的在进步，周蘑菇真的在退步（微笑
前面幸福小镇的串了doge
这张图当初找了好久好久
我的cp！！！！
九疏
居然没人喜欢九月
是九月吧
艾米越活越小
主角我只人琉星 挺喜欢十月的 但作者因为人气强行把十月也算成了主角实属不理解
好家伙，后面就记得流星他们了，前面这些人都忘完了
好家伙，你的名字的画面
喜欢破军
贪狼wwwwww最后我真滴哭了
还有星海镖师
石榴党
全都要
有人站玄莫嘛
这里有点像旋风管家
留个备用吧，万一全没了还有个补上
以前小壆看的现在都忘完了
三四！
贪狼
他们996吗？
三月为四月毁天灭地，着实让人感动
玄月是因为沧月进去了要求陪着沧月成为下个时代的兵器
迪达拉…high
当年看完了，现在啥也不记得了
偿债吧
默契交锋
你搁这传火呢
纸尿裤老鼠！！！！（不是
这都是后来有的能力
我好像只看到第200章就丧失了所有兴趣，但前200章在我心里依然是yyds 
这里插一嘴，vv学院众人的名字分别借用了北斗七星古名称（除艾米博士）
七八月最扯淡的是在异世界的时候一个公主一个奴隶
这段剧情有点像当年的旋风管家
三四月永远滴神
《旋风管家》
貌似贪狼就是用这玩意整了天幕
卡伦卡亚是被吞噬了，最初看起来就像是有两个月亮
炎之十月，永远的神
杀手皇后
我的三四！
超喜欢四月
玄莫党！我！我！我！！，
琉星！琉星！琉星！琉星！
芒雅公主呜呜
防御没被打破，但是人没了
文曲武曲！！！！！！！
可本
雅典娜的圣斗士？
爷青回
四百的宝石
一月是小可爱
你的童年我的童年好像都一样23333
三四王道！！
我磕苍月和砍她手臂的那个男人dog
k了昆因！
我的青春啊
三四永远的神！
唯我独尊
2
若敢来犯，必叫你大败而归
以前很喜欢这部漫画
这个女孩儿是古悉兰的遗族，叫莫莉安，是那个遗族的魔女
流星
三四！三四！
破军帅的一批，潜龙勿用
所以你为什么一直放你的名字
瑞兹，我的女神之泪呢？
咦，发现奏律，悄悄抱走
程心？
贪狼的神之手，yyds
阿富汗？
能力副作用是用一次缩小一点，到后来越来越小，艾米博士就是用太多次了
知音啊！时代的眼泪
当然全部啊
葫芦娃。。
34啊
偷星好评
瞬间拉夸 差点没追下去
这是我的童年
最喜欢四月了 唉……
九十！！！！！
啊这……破军……两千块［doge］
半神贪狼
这个画风 好怀念
沧月我的老婆
青回
旋风岛(doge)
7000+
九十党前来报道
破军永远滴神
这张图我小学还是初中？对着画了四次，纸张都擦破了，还没画好
画手换了最初周洪斌之后是小松
8000+了
八月被猫女挠的很惨
莫莉安
8000人观看
啊！左下角天行轶事！！！
小苍月和贪狼！
贪狼齐潇洒
童年男神
苍月老婆苍月老婆
倾家荡产九十党
九六
吴签？
爷青回
我开始怀疑我真的看过这个漫画吗
是波板糖爆炸doge
破军也挺帅的，前面的剧情好看啊
贪狼的神之手啊
可惜后面烂尾了
哈哈哈DNA动了这个漫画画面
潇洒哥
九十！！！！！！
我全都要！！！！！！！！
贪狼挺好玩的
十琉稳！
都是我看过的
——雷欧幻像
贪狼后期巨强
泪目，2012
这回又是旋风管家开局
我真心觉得一开始的小偷侦探故事跑题了
那叫齐潇洒
最喜欢一月！
九琉
我记得是只有棒棒糖才能变曝炸物吧
十月
这里是女孩操控了玄月，让他杀死了自己取得能力的
1111
流星！
三月四月！！！
吴签？！
我的沧月
我小学部落冲突名叫十月
沧月！
欠债管家
主角？请给我硫星道歉！！！
那个时候身材还很正常
99八十一
爷青回
吴签哈哈哈哈哈哈哈哈
贪狼
春夏秋冬四个季节同时存在
好家伙这个图真是唤起了当时的记忆
科技靠考古
我也觉得！！！超级喜欢十月
我记得好像是三角恋
呜呜呜文曲
九十
1
九十
沧月啊！！
忘完了
爷青回！！
喜欢三月
我永远记得文曲的以血为刃震惊我好久
感觉就一直挖坑的剧情然后疯狂填
玄月
潇洒哥
牛星
都快忘了
十月！
第七感
当初超喜欢十月，毕竟银发控，所以没错，沧月我也喜欢
小孩子才做选择，我全都要
九月，爱了
我真希望有那张他们婚纱照的图
莫莉安
苍狼
暴君
这图真帅
十年了？？？？？？
琉星！魔君琉星！
全篇最美好最温馨的时光
刘星小雪
爷青回
8000+
我爱十月，十月我老公！！！
本来是支持九琉的，但……白毛真香
梦开始的地方
这个图片，还被印成小卡片，贴在校牌上
爷青回
这些都是紫微斗数中星星的名字
二月一直被其他人嘲讽能力最差只能看着一月
虽然感觉后面越来越扯了，但是还是可以用来回忆青春哈哈哈哈
火烧瞳
最喜欢琉星了！！！
四百块的女神泪
我是从这里开始看的，前面我一点印象没有，后面都看完了
爷青回
双男主之一
沧月
我支持石榴组合，九月给我
呀，我小时候可喜欢贪狼了
小时候就不喜欢十月，就喜欢流星，现在也一样
青回  泪目
小松姐进步特别大 开篇和后面画的完全不一样了
都要
我直接一手关注
潇洒哥
贪狼成为伪神牺牲时我哭的老惨了
贪狼yyds
贪狼君初登场
三月帅爆
九十王道！
哈哈哈旋风管家
牌皇
琉苍cp
前面的我也是1，之前一直没搞懂悲剧
四月老婆！
神之手
我永远喜欢贪狼先生！
初中的时候看过同学的十几二十本，后来毕业了
莫莉安呜呜呜呜
神之手贪狼，土能力破军，
琉星！琉星！琉星！
十琉！
贪狼能力只是复制，并不是成为真正的神
这漫画前期和中后期不是一个人画的
我磕！？
34党
vv学院直接三元素
我当时在看这个的时候心想好家伙二月活脱脱的是个德鲁伊
我最喜欢贪狼，潇洒哥，哈哈
盖娅冥想曲！！！
九十九十
爷青回
九流无敌
琉星不是主角？
贪狼，我的贪狼呜呜呜
沧月
可莉
之前的神去哪了
文武两个姐姐我也好爱啊啊啊
吴签hhh紧跟时事
爷真回青！
好色的贪狼
日番谷东狮郎
画风突变
小学的时候超火，全校疯着抢
啊这个当初我还买了
一下午就看完了
青回
这里看过！
贪狼
有印象
仿佛看了个假的偷星九月天
不应该是开发第七感每年小一岁吗
破军！！！
旋风管家
神之手
没有元素针以前一个用金属牌一个用鞭子。。。
圣斗士？
小时候喜欢破军
神tm吴签
贪狼先生
三四yyda
十月yyds
可惜烂尾了
破军可还行
好家伙
不是地球叭
丰 都 银 行
三四月我磕爆
当时完全不知道这些北背景
偏偏是贪狼第一个融合了
神之手可以造假神
贪狼
九十
十月！！
荆棘之花
爷青回啊！！！！
因为这是后面的剧情
我有这一册书耶
黄金圣斗士
官配是九琉
我想跟十月击剑
三四
芜湖，开始熟悉了
我看完竟然不知道这些剧情
九十！！！
开局4百块的女神泪
贪狼是伪神
1
九十！（好怀念以前这种争cp的感觉哈哈）
手下吗，不是导师？
这一对的结局给我哭！！！！
巨门禄存有第七感吧
超喜欢异国篇
它终于更完了？
这里不是玄月告诉了q吗？怎么告诉了九月？
原神抽卡
突然看见思维导图害怕
卡密
是舔过的。。
画风骤跌
后段贪狼太帅了
真的有人讲这个
1
100期海报 现在还贴在我卧室里
十月是男二，就算后面加戏我也不认这个二男主
九十
偷星！！！！！！！
1
啊！！！！想要回去重温
贪狼当了一会会的神，我的贪狼啊，神之手啊
潇洒哥是半神
九琉党也不服
米4444达的处刑曲
九流党不请自来
破军？就那个两吧风暴巨剑就1千金币的那个
琉星，你永远是最棒的。
三四yyds
我加到现在墙上还贴着这张海报
沧月
莫莉安超好！！
九流
啊，是刀
九十！
哈哈哈哈哈哈吴签
貌似都是星宿名
天哪 唤醒了我的好多童年回忆
是葵博士吧
九琉
故事就是搞笑漫然后慢慢跑题神展开然后烂尾了
琉星不服！！！
这我有印象
吴签?笑死
我TM九琉党，直接梭哈
贪狼，神之手，复制所有元素成神帅炸
唉满满的回忆
《吴签》
早期单行本我都买了，回看其实那时画的也很不是很细但就很喜欢hhhhh
贪狼复制牛批
那叫琉星
九十王道！！！！
九十！！！！！
七天，这七天感动呜呜
好家伙，全忘了
我也是超喜欢这张图的
神之手
沧玄王道！！
苍玄！！！
好怀念啊
潇洒哥
彼岸花
这对哭死了咦啊啊
三四！
童年唯一哭的几对呜呜
草，当初觉得二月巨帅！
yysd
1
封面烤冷面盒
已经晕了哈哈哈哈哈哈哈
暑假一起嗨
三四真的戳我
我去年还是刷了一遍整个漫画，并不好看哈哈哈，但放那个年代，也算不错了
若敢来犯，必叫你大败而归！
天啊我刷到了什么
败者食尘
爷青回
啊啊啊啊啊破军，我永远喜欢破军！
爷青回
啊 我初中的QQ头像啊
九琉党永不言败!!
潇洒哥yyds
killer Queen
文曲可太惨了
有种通篇根本没提到过这些设定的感觉。。。
神之手，贪狼
俺爱琉星  小雪最甜 嘻嘻
1
爷青回
三月四月太虐了
九十！
实际上是怪盗圣少女，jr飞鸟和早期琉星一个样
贪狼啊，半神
刻在DNA里的剧情
天行！！
我全都要
九琉是我为数不多磕的cp!九琉好!!!
流星他爹的异能是变成黄金人，后来靠拉翔东山再起
三月！！！！！
第八感接近半神
玄月大人！！
七天时间感天动地!
我也觉得二月巨帅！
石头都是弟弟
烂尾严重，光九十初见都有三个官方版本，以及他俩关系越来越莫名其妙
最喜欢齐潇洒
K就是最初12的幕后主使
圣斗士？？？
九十！！！
这个我知道，然后他们就开始互相残杀
六，11小时5万了，肝sup
天上天下，唯我独尊，当时看到这帅爆了
三四yyds
齐潇洒
九琉党在哪里？
对，没错，右下角那个是我本人
提一下
一月s
爆破波板糖！
一月到十二月是逆顺序成对苏醒
完了，听到这我已经开始忘记k是谁了
三月四月！
旋风管家？？？？？？
琉星！！！！
九琉！！！
沧玄党曾经哭晕在厕所
旋风管家加圣斗士星矢？？？
这是最开始的画风，真的是一点一点慢慢变好的
玄月
哎，忘的差不多了
破军
怪盗侦探＋1  而且前期好温馨搞笑 我宁愿要前期的画风也不想要后来的崩坏 
13
潇洒哥yyds
这不就是圣斗士嘛
原来艾米博士是女的
第一炸弹！
这熟悉感 一下就涌上来了
九十！！！！！
好耶！
野球帝 王师傅 哈哈哈哈哈哈哈
原来剧情这么复杂的么
呜呼 起飞 
贡献最弱的是这对双胞胎
暗示过九月和琉星才是cp
最爱cp
金布利金布利
爷青回
不要说烂尾，不只结尾从一开始的精致到后半部分烂得一批，主角也换了一遍
潇洒哥的能力就是复制 我记得 最后连神都复制了 
虽然我没看过，但我小学的时候拥有过一个偷心九月天的文件夹
吴签
后期破军逐渐离谱 穿着纸尿布走天下 
从这里开始看的
没有逻辑
这名字可真离谱
我寻思着就变个发型为什么他就认不出来
啊我记得这个哈哈哈
九十！
贪狼先生，贼帅！
破军：玩够了吧！换我跟你打！潜龙勿用！
这个神经炸弹太顶了
九月小时候就和琉星认识了，有出过番外 
石榴！
潇洒哥最帅
沧玄永远的神
九琉来了！
锡兰CC
感觉讲的也太慢了
前后画风就是从豌豆跨步到斗罗大陆
我也喜欢贪狼
爷青回！
石榴石榴
一月长大了呜呜呜
贪狼yyds
三四！！
贪狼给我帅到了
爷青回
文武曲啊，当年老喜欢了
主角 ？
白个鬼....玄月最后都说了是为了沧月才继续做下去的
前面喜欢一月的   刑啊
我贪狼直接复制全片最帅半神之躯
小迪爆炸就是艺术
哈哈最开始他画搞笑漫画的，我贼爱看
九十万岁
九十！！！！！
泪目
哈哈哈我惊了 我小时候都不知道剧情这么复杂
有一说一有点难崩
肯定是九琉啊
yyds
我记得贪狼可以复制第八感的。
我记得一月是脑电波可以让她的波板糖爆炸
现在只记得大概了
莫莉安!
贪狼
土星玩具屋，班长大人，静音，好家伙，这些图都熟悉得很，这些期我都买过
这个bgm哈哈哈
真特么可怜啊流星
黄猿？
。。。
九十九十九十！！！
九琉
嗯………终于到我有印象的地方了……？
圣斗士？？？
啊这
原始生命态 尼比鲁
爷青回
爷青回
卧槽我记得这一页
一直没看懂
居然能刷到偷星，泪目，三连了
吴签？？
神力量给九月了
帅的啊
九十九十九十！！！
这就是漫画的第一章内容啊
这是我知道的了
圣斗士阿赖耶识？
二月贼帅
若敢来犯
《家有儿女》
硫星吗？
硫星吗？
基本不太记得了
琉星家之所以破产，全靠大盗九月一己之力
家教？
怎么防得了瞬移
三四冲鸭！
如果你选择拥抱魔鬼……那么，我也会陪着你！
啊，十月是我的男神啊
石榴王道！
十月！！！
哇 这个画风太怀念了 小壆时候得
九十王道！！！
还有谁记得这句话？但使龙城飞将在，不叫胡马度阴山
偷星前后画风变化真的好大啊本来没感觉可有一天再看到前面剧情的时候真的震撼到了
4万2
都过了十二个小时了，一刷还有好几个评论出现。
有很多好看的番外
想当年我最喜欢的就是三月四月
三四三四
最喜欢贪狼破军
九十党在此！！！
三月四月yyds呜呜呜
当时这个漫画刚完结我就全买了
听着好熟悉
吴签警告
我一天看完，前面还好后面就。。。
九流十
十月哥，最好的哥哥！
十琉官配!
是你！粉红猫猫！
童年啊
九十！
v ，    ，        ， ， ，  ，           
讲个防御，绝对笑话
琉星
啊，感觉我都记得，好怀念啊
九琉才是原配
1
流星yyds
九十！！！！！！！！！
贪狼 能复制别人的技能但只可以用一次
爷青回
有点像旋风管家
我有这本 哈哈哈
爷青回
这些是大背景，是后边卡伦卡亚降临后各种回忆里讲的
杀手皇后
龙凤胎吧，还有这个防御被七号沉默的钢琴师完爆
流星天下第一
九十太虐了
我记得不是玄月告诉了九月，好像是给九月看了水晶球，为了阻止十月和她自相残杀的宿命
还用问？给爷全！
琉星，可哭死我了
开始有印象了
潇洒哥真的是我滴神
这里剧情其实是模仿日本动漫那什么怪盗的
九十！！！
贪狼破军！
我还记得这第一话
杀手皇后
九十永远的神！！！
潇洒哥
神经栓炸弹
最喜欢3/4月了！！！
电子那个可以自爆
九琉！！
确实该说说，我都看不太懂这个漫画
完了我已经听不懂了
艾米博士是女孩子！！？？？
时空裂缝？小心哦～暗黑大帝在里面
四月！！！！
男仆
沧玄这对我当时磕了好久，现在也没放弃！
三四最爱
看完了
记住北斗名字的带我一个
九琉
九琉
沧月太强了
第一次青梅打过了天降
三月和四月意难平
二月！！
我的沧玄啊
五六七八基本上都炮灰了
九琉党必胜
九十党
沧玄
九十！！！
九十都是异端
哦哦哦想起来了
就这里开始玄月的思路开始离谱
九琉
九十真的太虐了
是这样啊，我还奇怪后期贪狼怎么那么强
当年谁没有磕过三四呢！
九硫优先十硫也不是不行
最惨主角，原本没他啥事，真被推着走剧情
爱了爱了
浮生万刃
十琉
十琉
十琉
十琉
贪狼玩复制的，不算真正的八元素
十琉
九月啊啊啊啊啊
哇哦 完全不知道hhhhhh
据说周洪斌打算写死九月，被骂得太惨，才有了异世界篇
三四永远的痛
当时真的很感动
我记得最开始作者只是画怪盗九月的故事，后来直接放飞自我了
沧月YYDS
《知音漫客》
对，这里我就开始熟悉了
平时吊儿郎当，关键时刻却最靠谱的贪狼！
这里面一半时间你看不到主角流星但大部分有十月
漫画被九十毁了
看这段时谁会想到后面的剧情....
十琉十琉！
爷青回
贪狼真的是我最喜欢的角色，三四我去嗑cp但是贪狼先生真的该死的可靠！
爷青回
玄月是为了陪沧月，也只有他还记得曾经的事
我记得有一些是后来才觉醒的能力
破军死的时候我好难过
依米花！！
潇洒哥！！！
九月到处勾搭
我家的偷星九月天漫画全在搬家的时候忘了
呜呜呜当时磕疯了九月和十月
炎之十月
草突然吴签
意难平啊啊
我…我看的是盗版吗…
从此九月对待十月仅仅是哥哥或朋友的感情
天上天下唯我独尊！
七八月啊啊啊啊啊
我爱七八月救命
有映像了
谢邀九十王道
贪狼先生！！！
懒羊羊破军
潇洒哥后面半神。可惜了
九琉！
34!!!!!!!!!!!
啊啊啊啊十月
2
贪狼好帅
也不知道我是怎么在完全不了解背景的情况下看得津津有味的
爷青回
爷青回
九十你妈
我买过这期！！！！
神之右手
我看完了我居然不知道这些!!!
九琉！
潇洒哥真男人
九琉！
十月一开始就挂了要不是潇洒哥
我的启蒙之作
这个盆有那么重吗
销售
彼岸花
九琉
潜龙勿用
看到这个开头一下子就回到了中学的时候当时可喜欢这一篇了但是毕业了还没有完结就没有再看了，好可惜啊
吴签笑死
卧槽，我想起来贪狼，妈耶，这么久了，我真佩服自己，哈哈哈哈
基因原体
到这里终于有点印象了
我只看了前面，后面好难看
单行本11的封面，第一版还印重了
前期讲的类似于小故事，后期逐渐扩大范围
前期和后期简直两个故事
神绝对防御
我的四月！我点四月！
贪狼yyds
片段出自：《你的名字》
我有这本依米花
九琉！！！！！！
1
三四党集合
吴签？
爷青回
神之手——贪狼
黑月里喜欢三月四月cp
若敢来犯必叫你大败而归
爷的青春
最喜欢三月了。
结尾是小松画的，周蘑菇当时没有画了
哈哈哈哈哈哈哈哈哈哈哈哈
吾最爱贪狼
开始的画风真的好小孩子哈哈哈哈哈哈哈哈哈哈哈哈
贪狼先生
爷青回
大爱贪狼
不是缩小吧，是第六感导致逆龄生长
爷青回
不管是九月重操旧业还是琉星和十月受三皇影响变小  在最后的  感谢读者九年陪伴  真的泪目了
全
爷青回
爷青回
唉。九月随便和琉星或者10月在一起也好嘛。。。结尾太烂了
终于有人解说了
九十党！
我当时最磕三四了，意难平
头发
那是天行轶事，，
谁也没想到最后是十琉党的胜利
后面不都觉醒了第七感了吗
九琉
我发动未来融合
三四
大结局有点无语其他还好
好家伙，作者在以前就预言到了吴签dohe
玄月讲真后面蛮惊艳
爷青回
三月扔牌
文曲又美又帅!
圣斗士？
怪物大师里面也有
爷青回
三月四月！！
我也想知道你从哪里看到的爱情？
琉星就是男主！！！
早期的画风好怀念啊
真的可惜了安慰了
二月能力感觉巨瓦
九十！！！
哇哦，
- -
爷青回
永远的三四！
做选择？！
九十童年啊
前期画风不太星，后面就蛮好的
而我就不一样了 我是石榴党
九十九十九十
以凡人之躯，比肩神明，贪狼
高三那年忙于高考，就停了，当初8.8的单行本还在家里，爷青结
喜欢贪狼
暴走邻家就画漫画画漫画画漫画
潇洒哥～
哈哈哈哈完全搞忘了 
cp头子
1
九月儿子到底是谁的仍是个迷
爷青回
这个是K吧
逐渐回忆起
九十！！！
我爱破军
爷的小学初中sgung
九十万岁
爷青回
偷腥五月天
这段感觉没看过
爷青回
杀手皇后
破军终将毁灭一切
九十九十！！！
有印象了
killer queen
童年
苍月殿下永远的女神
十琉十琉十琉
啊哈哈哈哈哈哈哈哈就是最靠谱的帅哥！！！！！！
3 4月是后面才觉醒的
九流
终于知道我小学诡异的人体画风是哪来的了
呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜意难平
近月即使
粉色大猫猫
九琉是真的
我竟然看过 
贼喜欢三月四月
九流，九流！
十月！！！
九琉!!
三四我当时真的哭死了
九琉！
爷青回
破军海神
这部漫画慢热，分很多小段，有点单元剧的感觉，全剧情梳理很麻烦
九流！
白羊座？
最喜欢贪狼哈哈
我的名字
吴签
天上地下，唯我独蹲
这不是箭吗
笑死
紧跟时事
我怀疑我是不是真的看完了，人物我都知道，剧情咋啥也不知道呀
三月:？？？？？
只推三四
镜中人贼bug，如果不是大意了，文曲不一定能杀了镜中人
潇洒哥么这不
圣斗士是吧
九十党必胜！
1
你的名字
。……
34！34！34！吹爆
潇洒哥＝贪狼
呜呜呜呜呜呜我爱十月
以前看这个看了个啥⊙∀⊙？完全没在意剧情
看到了血族禁域！！！！呜呜呜又一童年
琉星才是我童年的主角!!!!不接受反驳
全都要，可以多分几篇～
琉星啊！个人认为全文里唯一没有黑点的人
齐潇洒
哟嚯
不就是圣斗士啊
神之手 极限治愈术
三月四月以前好喜欢啊
欧若拉！童年女神！
三月在看着四月
三四哭死我
齐潇洒哈哈哈哈!
这里贼搞笑
三四赛高
听起来就好像程心
一月最强哈哈哈
吴签什么吴签
贪狼模仿神之躯可以换成半神
十刘党是个什么鬼哈哈哈哈
二月的样貌跟死神的六番队长一模一样.......
贪狼yyds
九十九十！
烂尾了
UP主讲的是无悬念版(按时间先后顺序)，没看过偷星九月天的谨慎观看。
贪狼苍月很戳我
童年回忆啊啊啊
贪狼的神之手真是最实用的第七感了
想到莉莉丝就很心疼
我只想说，偷星偷的是琉星不是十月
沧玄党
文曲好好看
不 动 游 星
为什么听你说了我感觉没看过这不漫画了
killer Queen
棒棒糖！！
当年最爱三月
预言家刀了
当时看得时候看到有贪狼和破军，还想了好久七杀是谁？
九月姐姐！
bite the dust！
吴 签
呜呜呜九月
全局最佳——逗比齐潇洒
光之九月
若敢来犯，比叫你大败而归！
玄月真的是老大哥了
早期画风
贪狼，差一点点
后期剧情有点崩了
贪狼，才是这部剧的主角，哈哈哈哈
tenno
沧月！—！！
灰姑娘
九十！
画风一转
九琉
放暑假组合
潇洒哥啊！！
这长江天险后，便是jdtb
7万了
沧月我就抱走了
似曾相识
旋风管家？？？？
小时候和跟同学吵骑的读音
主角是流星，非得选个配角
真的好怀念啊。
DNA动了
早期
神之手
米斯达处刑曲？？？
爷青回
早起画风谁能想到后期会那么虐呢
圣少女是吧？
killer  queen
沧玄yyds
基体融合
爷青回
这事我咋没想到呢
我好不容易才集齐四十几册
偷星！！！
爷青回
这是古悉兰皇帝，是玄月的父亲
初代画风和硫酸脸初代一样
苍月老婆
误签
我家有这玩意的单行本，应该是1到20多
当时我就没完全看懂过
童年的回忆！
神之手！
有十月的时候xz还不知道在哪呢别碰瓷
满满回忆啊
三四
十月！！！！！
我以前看了个什么
三月灭黑月基地的时候给爷看哭撩
魔君琉星
贪狼yyds！
三月四月是入坑的原因！
神之手
我咋记得是q告诉的九月
好家伙原来我没看过前传
爷青回
三四殇
二月超帅!!!!!!
杀手皇后
想起来小壆的时光
这些画风突变都是前期几章的哈哈哈哈
经典海贼王
钱真不值钱
贪狼永远的神
我还有这张海报
贪狼名字能力都很帅
三月
九流万岁！
我堂堂魔君受这鸟气
我看过这会儿该掉下去了
吴签哈哈哈哈哈哈哈哈哈
太熟悉了，当时每年都会看好几遍  爷青回
是你吗邦古
过7万了
反正我记得后面很离谱，有幸看完了，就是没啥印象了(真看完了)
.
爷青回
三月超帅
琉星是第三者好吧
贪狼yyds
突然变儿童画风
三四我哭死
勇者是女孩！
我也喜欢天狼
爷青回
最初的画风
爆爆果实能力者
这张照片里的人都挺惨的
我真的好喜欢
我真的好喜欢，当时
我超喜欢的，当时
killer  queen
基地
每个人物都塑造的很好
吴签？
10倍了up猪
没办法，早期有限，没想到会大火，但是真的好看！！！
潇洒哥最帅了
古早的画风
三四我的初心
沧月呜呜呜呜女王
越画越离谱就不愿意看了
呜呜呜，三月四月
听不懂
九十！
芝麻
吴签？？？
啊啊啊啊啊啊婚纱沾血那里我哭死
前期画风
我当时看到这个画风，我以为看成盗版了
九十nmb 十月就该是个男配
九琉
九琉
卡兹
卧槽偷星九月天
怪盗圣少女？？
这一话！我反复看了好多次！
要去看一下
普通人觉醒异能的副作用会每年小一岁
我小时候一直以为他们是亲兄弟姐妹，呜呜呜当时三观炸裂哈哈
半神体的神之手真的无敌
贪狼yyds
突然吴签
丰都银行哈哈
十琉！！！
爷青回
琉九
爷青回
九月
唉服了琉星明明是主角
爷青回
killer  queen
金，木，水，火，土，雷，光，乙太，分别对应，三月，四月，文曲，十月，破军，武曲，九月，硫星，早期的里面部分人特指三月和四月一开始只是武器21本的内容，在使用了元素针之后才觉醒了金和木，而单行本第
玄沧！九琉！十莉！十琉！
九十！
这么多人喜欢潇洒哥嘛哈哈哈太好了
等等等琉星才是主角吧！
光之九月，暗之琉星
吴签哈哈
看，已经放弃了对十月的爱情
九琉
贪狼yyds
一开始就挺好看的，轻松愉快搞笑后面什么牛鬼蛇神
不是地球把，是卡伦卡呀
以血为刃单杀镜中人！
三四月永远的神
九十九十
九十
910永远的神
34，78
从这里开始看的
八种元素yy学院占一半
都忘的差不多了
《吴签》
三四！！！！
三四！
910
三月四月！！
硫酸脸初代的别走
